session_id,utterance_id,role,content,timestamp
zgobgtm,0,background,[unclear],00:00:00
zgobgtm,1,tutor,"Hello, are you ready to get started today?",00:00:08
zgobgtm,2,student,"Yes, I think so.",00:00:16
zgobgtm,3,tutor,Uh-huh. And what would you do next?,00:00:24
zgobgtm,4,student,"I would divide it by 100, so the answer is 3.45.",00:00:32
zgobgtm,5,tutor,Uh-huh. And what would you do next?,00:00:40
zgobgtm,6,student,Yes,00:00:48
zgobgtm,7,tutor,Remember what we said about the denominator. What happens here?,00:00:56
zgobgtm,8,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:04
zgobgtm,9,tutor,Can you talk me through how you got that answer?,00:01:12
zgobgtm,10,student,Okay,00:01:20
zgobgtm,11,tutor,So let me ask you first. Do you know what a fact family is?,00:01:28
zgobgtm,12,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:36
zgobgtm,13,tutor,What do you notice about these two numbers?,00:01:44
zgobgtm,14,student,"I would divide it by 100, so the answer is 3.45.",00:01:52
zgobgtm,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
zgobgtm,16,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:08
zgobgtm,17,tutor,What do you notice about these two numbers?,00:02:16
zgobgtm,18,student,Is it 4?,00:02:24
zgobgtm,19,tutor,Let's try a similar one. What is 30 times 4?,00:02:32
zgobgtm,20,student,I think we need to make the bottom numbers the same before we add.,00:02:40
zgobgtm,21,tutor,Remember what we said about the denominator. What happens here?,00:02:48
zgobgtm,22,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:56
zgobgtm,23,tutor,Let's try a similar one. What is 30 times 4?,00:03:04
zgobgtm,24,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:12
zgobgtm,25,tutor,What do you notice about these two numbers?,00:03:20
zgobgtm,26,student,Okay,00:03:28
zgobgtm,27,tutor,So let me ask you first. Do you know what a fact family is?,00:03:36
zgobgtm,28,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:44
zgobgtm,29,tutor,Remember what we said about the denominator. What happens here?,00:03:52
zgobgtm,30,student,Yes,00:04:00
zgobgtm,31,tutor,Can you talk me through how you got that answer?,00:04:08
zgobgtm,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
zgobgtm,33,tutor,What do you notice about these two numbers?,00:04:24
zgobgtm,34,student,Maybe I should compare them as decimals first.,00:04:32
zgobgtm,35,tutor,Remember what we said about the denominator. What happens here?,00:04:40
zgobgtm,36,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:48
zgobgtm,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
zgobgtm,38,student,300?,00:05:04
zgobgtm,39,tutor,Can you talk me through how you got that answer?,00:05:12
zgobgtm,40,student,I'm not sure. Is it because 10 has one zero?,00:05:20
zgobgtm,41,tutor,Remember what we said about the denominator. What happens here?,00:05:28
zgobgtm,42,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:36
zgobgtm,43,tutor,Uh-huh. And what would you do next?,00:05:44
zgobgtm,44,student,I think we need to make the bottom numbers the same before we add.,00:05:52
zgobgtm,45,tutor,Remember what we said about the denominator. What happens here?,00:06:00
zgobgtm,46,student,Maybe I should compare them as decimals first.,00:06:08
zgobgtm,47,tutor,Let's try a similar one. What is 30 times 4?,00:06:16
zgobgtm,48,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:24
zgobgtm,49,tutor,Can you talk me through how you got that answer?,00:06:32
