session_id,utterance_id,role,content,timestamp
slkdkoo,0,background,[unclear],00:00:00
slkdkoo,1,tutor,Hi! Great to see you again. Shall we begin?,00:00:08
slkdkoo,2,student,"Yes, I think so.",00:00:16
slkdkoo,3,tutor,So let me ask you first. Do you know what a fact family is?,00:00:24
slkdkoo,4,student,I'm not sure. Is it because 10 has one zero?,00:00:32
slkdkoo,5,tutor,Remember what we said about the denominator. What happens here?,00:00:40
slkdkoo,6,student,No,00:00:48
slkdkoo,7,tutor,Let's try a similar one. What is 30 times 4?,00:00:56
slkdkoo,8,student,I think we need to make the bottom numbers the same before we add.,00:01:04
slkdkoo,9,tutor,Uh-huh. And what would you do next?,00:01:12
slkdkoo,10,student,I'm not sure. Is it because 10 has one zero?,00:01:20
slkdkoo,11,tutor,Remember what we said about the denominator. What happens here?,00:01:28
slkdkoo,12,student,12.,00:01:36
slkdkoo,13,tutor,What do you notice about these two numbers?,00:01:44
slkdkoo,14,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:52
slkdkoo,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
slkdkoo,16,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:08
slkdkoo,17,tutor,What do you notice about these two numbers?,00:02:16
slkdkoo,18,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:24
slkdkoo,19,tutor,Let's try a similar one. What is 30 times 4?,00:02:32
slkdkoo,20,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:40
slkdkoo,21,tutor,Let's try a similar one. What is 30 times 4?,00:02:48
slkdkoo,22,student,I think we need to make the bottom numbers the same before we add.,00:02:56
slkdkoo,23,tutor,"Good thinking. Now, is that answer reasonable?",00:03:04
slkdkoo,24,student,Yes,00:03:12
slkdkoo,25,tutor,What do you notice about these two numbers?,00:03:20
slkdkoo,26,student,I think we need to make the bottom numbers the same before we add.,00:03:28
slkdkoo,27,tutor,Let's try a similar one. What is 30 times 4?,00:03:36
slkdkoo,28,student,"I would divide it by 100, so the answer is 3.45.",00:03:44
slkdkoo,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
slkdkoo,30,student,Maybe I should compare them as decimals first.,00:04:00
slkdkoo,31,tutor,Uh-huh. And what would you do next?,00:04:08
slkdkoo,32,student,"I would divide it by 100, so the answer is 3.45.",00:04:16
slkdkoo,33,tutor,Can you talk me through how you got that answer?,00:04:24
slkdkoo,34,student,I think we need to make the bottom numbers the same before we add.,00:04:32
slkdkoo,35,tutor,So let me ask you first. Do you know what a fact family is?,00:04:40
slkdkoo,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
slkdkoo,37,tutor,Can you talk me through how you got that answer?,00:04:56
slkdkoo,38,student,Maybe I should compare them as decimals first.,00:05:04
slkdkoo,39,tutor,Can you talk me through how you got that answer?,00:05:12
slkdkoo,40,student,Okay,00:05:20
slkdkoo,41,tutor,So let me ask you first. Do you know what a fact family is?,00:05:28
slkdkoo,42,student,Maybe I should compare them as decimals first.,00:05:36
slkdkoo,43,tutor,So let me ask you first. Do you know what a fact family is?,00:05:44
slkdkoo,44,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:52
slkdkoo,45,tutor,Remember what we said about the denominator. What happens here?,00:06:00
slkdkoo,46,student,I'm not sure. Is it because 10 has one zero?,00:06:08
slkdkoo,47,tutor,So let me ask you first. Do you know what a fact family is?,00:06:16
slkdkoo,48,student,Maybe I should compare them as decimals first.,00:06:24
slkdkoo,49,tutor,So let me ask you first. Do you know what a fact family is?,00:06:32
slkdkoo,50,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:40
slkdkoo,51,tutor,So let me ask you first. Do you know what a fact family is?,00:06:48
slkdkoo,52,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:56
slkdkoo,53,tutor,Can you talk me through how you got that answer?,00:07:04
slkdkoo,54,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:07:12
slkdkoo,55,tutor,Uh-huh. And what would you do next?,00:07:20
slkdkoo,56,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:07:28
slkdkoo,57,tutor,Can you talk me through how you got that answer?,00:07:36
slkdkoo,58,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:07:44
slkdkoo,59,tutor,What do you notice about these two numbers?,00:07:52
slkdkoo,60,student,Maybe I should compare them as decimals first.,00:08:00
slkdkoo,61,tutor,Can you talk me through how you got that answer?,00:08:08
slkdkoo,62,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:16
slkdkoo,63,tutor,Uh-huh. And what would you do next?,00:08:24
slkdkoo,64,student,"I would divide it by 100, so the answer is 3.45.",00:08:32
slkdkoo,65,tutor,Uh-huh. And what would you do next?,00:08:40
slkdkoo,66,student,Maybe I should compare them as decimals first.,00:08:48
slkdkoo,67,tutor,So let me ask you first. Do you know what a fact family is?,00:08:56
slkdkoo,68,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:04
slkdkoo,69,tutor,What do you notice about these two numbers?,00:09:12
slkdkoo,70,student,Maybe I should compare them as decimals first.,00:09:20
slkdkoo,71,tutor,What do you notice about these two numbers?,00:09:28
slkdkoo,72,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:09:36
slkdkoo,73,tutor,What do you notice about these two numbers?,00:09:44
slkdkoo,74,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:52
slkdkoo,75,tutor,"Good thinking. Now, is that answer reasonable?",00:10:00
slkdkoo,76,student,I'm not sure. Is it because 10 has one zero?,00:10:08
slkdkoo,77,tutor,Remember what we said about the denominator. What happens here?,00:10:16
slkdkoo,78,student,Maybe I should compare them as decimals first.,00:10:24
slkdkoo,79,tutor,Remember what we said about the denominator. What happens here?,00:10:32
slkdkoo,80,student,Okay,00:10:40
slkdkoo,81,tutor,Can you talk me through how you got that answer?,00:10:48
slkdkoo,82,student,Maybe I should compare them as decimals first.,00:10:56
slkdkoo,83,tutor,So let me ask you first. Do you know what a fact family is?,00:11:04
slkdkoo,84,student,I'm not sure. Is it because 10 has one zero?,00:11:12
slkdkoo,85,tutor,So let me ask you first. Do you know what a fact family is?,00:11:20
slkdkoo,86,student,I think we need to make the bottom numbers the same before we add.,00:11:28
slkdkoo,87,tutor,Can you talk me through how you got that answer?,00:11:36
slkdkoo,88,student,"I would divide it by 100, so the answer is 3.45.",00:11:44
slkdkoo,89,tutor,What do you notice about these two numbers?,00:11:52
slkdkoo,90,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:12:00
