session_id,utterance_id,role,content,timestamp
phtdsyo,0,background,[unclear],00:00:00
phtdsyo,1,tutor,Hi! Great to see you again. Shall we begin?,00:00:08
phtdsyo,2,student,"Yes, I think so.",00:00:16
phtdsyo,3,tutor,Remember what we said about the denominator. What happens here?,00:00:24
phtdsyo,4,student,I think we need to make the bottom numbers the same before we add.,00:00:32
phtdsyo,5,tutor,So let me ask you first. Do you know what a fact family is?,00:00:40
phtdsyo,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
phtdsyo,7,tutor,"Good thinking. Now, is that answer reasonable?",00:00:56
phtdsyo,8,student,I'm not sure. Is it because 10 has one zero?,00:01:04
phtdsyo,9,tutor,Uh-huh. And what would you do next?,00:01:12
phtdsyo,10,student,Maybe I should compare them as decimals first.,00:01:20
phtdsyo,11,tutor,"Good thinking. Now, is that answer reasonable?",00:01:28
phtdsyo,12,student,12.,00:01:36
phtdsyo,13,tutor,"Good thinking. Now, is that answer reasonable?",00:01:44
phtdsyo,14,student,Maybe I should compare them as decimals first.,00:01:52
phtdsyo,15,tutor,Can you talk me through how you got that answer?,00:02:00
phtdsyo,16,student,Maybe I should compare them as decimals first.,00:02:08
phtdsyo,17,tutor,Can you talk me through how you got that answer?,00:02:16
phtdsyo,18,student,75.,00:02:24
phtdsyo,19,tutor,Uh-huh. And what would you do next?,00:02:32
phtdsyo,20,student,Okay,00:02:40
phtdsyo,21,tutor,Can you talk me through how you got that answer?,00:02:48
phtdsyo,22,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:56
phtdsyo,23,tutor,"Good thinking. Now, is that answer reasonable?",00:03:04
phtdsyo,24,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:12
phtdsyo,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
phtdsyo,26,student,I think we need to make the bottom numbers the same before we add.,00:03:28
phtdsyo,27,tutor,Uh-huh. And what would you do next?,00:03:36
phtdsyo,28,student,I'm not sure. Is it because 10 has one zero?,00:03:44
phtdsyo,29,tutor,Uh-huh. And what would you do next?,00:03:52
phtdsyo,30,student,I think we need to make the bottom numbers the same before we add.,00:04:00
phtdsyo,31,tutor,So let me ask you first. Do you know what a fact family is?,00:04:08
phtdsyo,32,student,"I would divide it by 100, so the answer is 3.45.",00:04:16
phtdsyo,33,tutor,Let's try a similar one. What is 30 times 4?,00:04:24
phtdsyo,34,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:32
phtdsyo,35,tutor,"Good thinking. Now, is that answer reasonable?",00:04:40
phtdsyo,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
phtdsyo,37,tutor,"Good thinking. Now, is that answer reasonable?",00:04:56
phtdsyo,38,student,Maybe I should compare them as decimals first.,00:05:04
phtdsyo,39,tutor,Can you talk me through how you got that answer?,00:05:12
phtdsyo,40,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:20
phtdsyo,41,tutor,Let's try a similar one. What is 30 times 4?,00:05:28
phtdsyo,42,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:36
phtdsyo,43,tutor,Can you talk me through how you got that answer?,00:05:44
phtdsyo,44,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:05:52
phtdsyo,45,tutor,"Good thinking. Now, is that answer reasonable?",00:06:00
phtdsyo,46,student,12.,00:06:08
phtdsyo,47,tutor,Remember what we said about the denominator. What happens here?,00:06:16
phtdsyo,48,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:06:24
phtdsyo,49,tutor,"Good thinking. Now, is that answer reasonable?",00:06:32
phtdsyo,50,student,12.,00:06:40
phtdsyo,51,tutor,"Good thinking. Now, is that answer reasonable?",00:06:48
phtdsyo,52,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:06:56
phtdsyo,53,tutor,Uh-huh. And what would you do next?,00:07:04
phtdsyo,54,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:07:12
phtdsyo,55,tutor,Let's try a similar one. What is 30 times 4?,00:07:20
phtdsyo,56,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:07:28
phtdsyo,57,tutor,Remember what we said about the denominator. What happens here?,00:07:36
phtdsyo,58,student,I'm not sure. Is it because 10 has one zero?,00:07:44
phtdsyo,59,tutor,Let's try a similar one. What is 30 times 4?,00:07:52
phtdsyo,60,student,Yes,00:08:00
phtdsyo,61,tutor,Remember what we said about the denominator. What happens here?,00:08:08
phtdsyo,62,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:16
phtdsyo,63,tutor,So let me ask you first. Do you know what a fact family is?,00:08:24
phtdsyo,64,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:08:32
phtdsyo,65,tutor,Let's try a similar one. What is 30 times 4?,00:08:40
phtdsyo,66,student,I'm not sure. Is it because 10 has one zero?,00:08:48
phtdsyo,67,tutor,So let me ask you first. Do you know what a fact family is?,00:08:56
phtdsyo,68,student,"I would divide it by 100, so the answer is 3.45.",00:09:04
phtdsyo,69,tutor,So let me ask you first. Do you know what a fact family is?,00:09:12
phtdsyo,70,student,Yes,00:09:20
phtdsyo,71,tutor,What do you notice about these two numbers?,00:09:28
