session_id,utterance_id,role,content,timestamp
mreygqc,0,background,[unclear],00:00:00
mreygqc,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
mreygqc,2,student,"Yes, I think so.",00:00:16
mreygqc,3,tutor,Let's try a similar one. What is 30 times 4?,00:00:24
mreygqc,4,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:00:32
mreygqc,5,tutor,Uh-huh. And what would you do next?,00:00:40
mreygqc,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
mreygqc,7,tutor,"Good thinking. Now, is that answer reasonable?",00:00:56
mreygqc,8,student,Okay,00:01:04
mreygqc,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
mreygqc,10,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:20
mreygqc,11,tutor,Let's try a similar one. What is 30 times 4?,00:01:28
mreygqc,12,student,Half?,00:01:36
mreygqc,13,tutor,Can you talk me through how you got that answer?,00:01:44
mreygqc,14,student,Maybe I should compare them as decimals first.,00:01:52
mreygqc,15,tutor,"Good thinking. Now, is that answer reasonable?",00:02:00
mreygqc,16,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:08
mreygqc,17,tutor,So let me ask you first. Do you know what a fact family is?,00:02:16
mreygqc,18,student,Half?,00:02:24
mreygqc,19,tutor,So let me ask you first. Do you know what a fact family is?,00:02:32
mreygqc,20,student,I think we need to make the bottom numbers the same before we add.,00:02:40
mreygqc,21,tutor,What do you notice about these two numbers?,00:02:48
mreygqc,22,student,I think we need to make the bottom numbers the same before we add.,00:02:56
mreygqc,23,tutor,"Good thinking. Now, is that answer reasonable?",00:03:04
mreygqc,24,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:12
mreygqc,25,tutor,What do you notice about these two numbers?,00:03:20
mreygqc,26,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:28
mreygqc,27,tutor,Let's try a similar one. What is 30 times 4?,00:03:36
mreygqc,28,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:44
mreygqc,29,tutor,So let me ask you first. Do you know what a fact family is?,00:03:52
mreygqc,30,student,I'm not sure. Is it because 10 has one zero?,00:04:00
mreygqc,31,tutor,Let's try a similar one. What is 30 times 4?,00:04:08
mreygqc,32,student,"I would divide it by 100, so the answer is 3.45.",00:04:16
mreygqc,33,tutor,Uh-huh. And what would you do next?,00:04:24
mreygqc,34,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:32
mreygqc,35,tutor,What do you notice about these two numbers?,00:04:40
mreygqc,36,student,I think we need to make the bottom numbers the same before we add.,00:04:48
mreygqc,37,tutor,"Good thinking. Now, is that answer reasonable?",00:04:56
mreygqc,38,student,I think we need to make the bottom numbers the same before we add.,00:05:04
mreygqc,39,tutor,Uh-huh. And what would you do next?,00:05:12
mreygqc,40,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:20
mreygqc,41,tutor,What do you notice about these two numbers?,00:05:28
mreygqc,42,student,300?,00:05:36
mreygqc,43,tutor,Remember what we said about the denominator. What happens here?,00:05:44
mreygqc,44,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:05:52
mreygqc,45,tutor,Uh-huh. And what would you do next?,00:06:00
mreygqc,46,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:08
mreygqc,47,tutor,Remember what we said about the denominator. What happens here?,00:06:16
mreygqc,48,student,6?,00:06:24
mreygqc,49,tutor,What do you notice about these two numbers?,00:06:32
mreygqc,50,student,I think we need to make the bottom numbers the same before we add.,00:06:40
mreygqc,51,tutor,Uh-huh. And what would you do next?,00:06:48
mreygqc,52,student,I'm not sure. Is it because 10 has one zero?,00:06:56
mreygqc,53,tutor,What do you notice about these two numbers?,00:07:04
mreygqc,54,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:07:12
mreygqc,55,tutor,What do you notice about these two numbers?,00:07:20
mreygqc,56,student,I'm not sure. Is it because 10 has one zero?,00:07:28
mreygqc,57,tutor,What do you notice about these two numbers?,00:07:36
mreygqc,58,student,75.,00:07:44
mreygqc,59,tutor,Let's try a similar one. What is 30 times 4?,00:07:52
mreygqc,60,student,6?,00:08:00
mreygqc,61,tutor,Let's try a similar one. What is 30 times 4?,00:08:08
mreygqc,62,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:16
mreygqc,63,tutor,"Good thinking. Now, is that answer reasonable?",00:08:24
mreygqc,64,student,"I would divide it by 100, so the answer is 3.45.",00:08:32
mreygqc,65,tutor,Can you talk me through how you got that answer?,00:08:40
mreygqc,66,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:48
mreygqc,67,tutor,Uh-huh. And what would you do next?,00:08:56
mreygqc,68,student,I think we need to make the bottom numbers the same before we add.,00:09:04
mreygqc,69,tutor,"Good thinking. Now, is that answer reasonable?",00:09:12
mreygqc,70,student,Maybe I should compare them as decimals first.,00:09:20
mreygqc,71,tutor,Let's try a similar one. What is 30 times 4?,00:09:28
mreygqc,72,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:36
mreygqc,73,tutor,Remember what we said about the denominator. What happens here?,00:09:44
mreygqc,74,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:52
mreygqc,75,tutor,Remember what we said about the denominator. What happens here?,00:10:00
mreygqc,76,student,I'm not sure. Is it because 10 has one zero?,00:10:08
mreygqc,77,tutor,So let me ask you first. Do you know what a fact family is?,00:10:16
mreygqc,78,student,Maybe I should compare them as decimals first.,00:10:24
mreygqc,79,tutor,Let's try a similar one. What is 30 times 4?,00:10:32
mreygqc,80,student,"I would divide it by 100, so the answer is 3.45.",00:10:40
mreygqc,81,tutor,What do you notice about these two numbers?,00:10:48
mreygqc,82,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:10:56
mreygqc,83,tutor,"Good thinking. Now, is that answer reasonable?",00:11:04
mreygqc,84,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:11:12
mreygqc,85,tutor,Remember what we said about the denominator. What happens here?,00:11:20
mreygqc,86,student,"I would divide it by 100, so the answer is 3.45.",00:11:28
mreygqc,87,tutor,Remember what we said about the denominator. What happens here?,00:11:36
mreygqc,88,student,Okay,00:11:44
mreygqc,89,tutor,Uh-huh. And what would you do next?,00:11:52
mreygqc,90,student,Maybe I should compare them as decimals first.,00:12:00
mreygqc,91,tutor,Can you talk me through how you got that answer?,00:12:08
mreygqc,92,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:12:16
mreygqc,93,tutor,Remember what we said about the denominator. What happens here?,00:12:24
mreygqc,94,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:12:32
mreygqc,95,tutor,"Good thinking. Now, is that answer reasonable?",00:12:40
mreygqc,96,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:12:48
mreygqc,97,tutor,What do you notice about these two numbers?,00:12:56
mreygqc,98,student,"I would divide it by 100, so the answer is 3.45.",00:13:04
