session_id,utterance_id,role,content,timestamp
flfenud,0,background,[unclear],00:00:00
flfenud,1,tutor,Hi! Great to see you again. Shall we begin?,00:00:08
flfenud,2,student,"Yes, I think so.",00:00:16
flfenud,3,tutor,Can you talk me through how you got that answer?,00:00:24
flfenud,4,student,6?,00:00:32
flfenud,5,tutor,Remember what we said about the denominator. What happens here?,00:00:40
flfenud,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
flfenud,7,tutor,Let's try a similar one. What is 30 times 4?,00:00:56
flfenud,8,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:04
flfenud,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
flfenud,10,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:20
flfenud,11,tutor,Uh-huh. And what would you do next?,00:01:28
flfenud,12,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:36
flfenud,13,tutor,Remember what we said about the denominator. What happens here?,00:01:44
flfenud,14,student,I think we need to make the bottom numbers the same before we add.,00:01:52
flfenud,15,tutor,Can you talk me through how you got that answer?,00:02:00
flfenud,16,student,"I would divide it by 100, so the answer is 3.45.",00:02:08
flfenud,17,tutor,"Good thinking. Now, is that answer reasonable?",00:02:16
flfenud,18,student,Maybe I should compare them as decimals first.,00:02:24
flfenud,19,tutor,So let me ask you first. Do you know what a fact family is?,00:02:32
flfenud,20,student,I'm not sure. Is it because 10 has one zero?,00:02:40
flfenud,21,tutor,What do you notice about these two numbers?,00:02:48
flfenud,22,student,6?,00:02:56
flfenud,23,tutor,So let me ask you first. Do you know what a fact family is?,00:03:04
flfenud,24,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:12
flfenud,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
flfenud,26,student,Maybe I should compare them as decimals first.,00:03:28
flfenud,27,tutor,Uh-huh. And what would you do next?,00:03:36
flfenud,28,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:44
flfenud,29,tutor,What do you notice about these two numbers?,00:03:52
flfenud,30,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:00
flfenud,31,tutor,"Good thinking. Now, is that answer reasonable?",00:04:08
flfenud,32,student,I'm not sure. Is it because 10 has one zero?,00:04:16
flfenud,33,tutor,Let's try a similar one. What is 30 times 4?,00:04:24
flfenud,34,student,I think we need to make the bottom numbers the same before we add.,00:04:32
flfenud,35,tutor,"Good thinking. Now, is that answer reasonable?",00:04:40
flfenud,36,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:48
flfenud,37,tutor,What do you notice about these two numbers?,00:04:56
flfenud,38,student,I think we need to make the bottom numbers the same before we add.,00:05:04
flfenud,39,tutor,"Good thinking. Now, is that answer reasonable?",00:05:12
flfenud,40,student,"I would divide it by 100, so the answer is 3.45.",00:05:20
flfenud,41,tutor,What do you notice about these two numbers?,00:05:28
flfenud,42,student,Half?,00:05:36
flfenud,43,tutor,Uh-huh. And what would you do next?,00:05:44
flfenud,44,student,No,00:05:52
flfenud,45,tutor,So let me ask you first. Do you know what a fact family is?,00:06:00
flfenud,46,student,Maybe I should compare them as decimals first.,00:06:08
flfenud,47,tutor,"Good thinking. Now, is that answer reasonable?",00:06:16
flfenud,48,student,"I would divide it by 100, so the answer is 3.45.",00:06:24
flfenud,49,tutor,"Good thinking. Now, is that answer reasonable?",00:06:32
flfenud,50,student,6?,00:06:40
flfenud,51,tutor,Let's try a similar one. What is 30 times 4?,00:06:48
flfenud,52,student,"I would divide it by 100, so the answer is 3.45.",00:06:56
flfenud,53,tutor,Let's try a similar one. What is 30 times 4?,00:07:04
flfenud,54,student,75.,00:07:12
flfenud,55,tutor,Let's try a similar one. What is 30 times 4?,00:07:20
flfenud,56,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:07:28
flfenud,57,tutor,Uh-huh. And what would you do next?,00:07:36
flfenud,58,student,Maybe I should compare them as decimals first.,00:07:44
flfenud,59,tutor,"Good thinking. Now, is that answer reasonable?",00:07:52
flfenud,60,student,"I would divide it by 100, so the answer is 3.45.",00:08:00
flfenud,61,tutor,Uh-huh. And what would you do next?,00:08:08
flfenud,62,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:16
flfenud,63,tutor,Can you talk me through how you got that answer?,00:08:24
flfenud,64,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:32
flfenud,65,tutor,Remember what we said about the denominator. What happens here?,00:08:40
flfenud,66,student,"I would divide it by 100, so the answer is 3.45.",00:08:48
flfenud,67,tutor,Remember what we said about the denominator. What happens here?,00:08:56
flfenud,68,student,12.,00:09:04
flfenud,69,tutor,Can you talk me through how you got that answer?,00:09:12
