session_id,utterance_id,role,content,timestamp
ofnqxpe,0,background,[unclear],00:00:00
ofnqxpe,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
ofnqxpe,2,student,"Yes, I think so.",00:00:16
ofnqxpe,3,tutor,Remember what we said about the denominator. What happens here?,00:00:24
ofnqxpe,4,student,I think we need to make the bottom numbers the same before we add.,00:00:32
ofnqxpe,5,tutor,Uh-huh. And what would you do next?,00:00:40
ofnqxpe,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
ofnqxpe,7,tutor,Remember what we said about the denominator. What happens here?,00:00:56
ofnqxpe,8,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:04
ofnqxpe,9,tutor,Remember what we said about the denominator. What happens here?,00:01:12
ofnqxpe,10,student,I think we need to make the bottom numbers the same before we add.,00:01:20
ofnqxpe,11,tutor,Can you talk me through how you got that answer?,00:01:28
ofnqxpe,12,student,Maybe I should compare them as decimals first.,00:01:36
ofnqxpe,13,tutor,Remember what we said about the denominator. What happens here?,00:01:44
ofnqxpe,14,student,"I would divide it by 100, so the answer is 3.45.",00:01:52
ofnqxpe,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
ofnqxpe,16,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:08
ofnqxpe,17,tutor,Can you talk me through how you got that answer?,00:02:16
ofnqxpe,18,student,"I would divide it by 100, so the answer is 3.45.",00:02:24
ofnqxpe,19,tutor,What do you notice about these two numbers?,00:02:32
ofnqxpe,20,student,I'm not sure. Is it because 10 has one zero?,00:02:40
ofnqxpe,21,tutor,So let me ask you first. Do you know what a fact family is?,00:02:48
ofnqxpe,22,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:56
ofnqxpe,23,tutor,"Good thinking. Now, is that answer reasonable?",00:03:04
ofnqxpe,24,student,I think we need to make the bottom numbers the same before we add.,00:03:12
ofnqxpe,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
ofnqxpe,26,student,I think we need to make the bottom numbers the same before we add.,00:03:28
ofnqxpe,27,tutor,Remember what we said about the denominator. What happens here?,00:03:36
ofnqxpe,28,student,"I would divide it by 100, so the answer is 3.45.",00:03:44
ofnqxpe,29,tutor,Let's try a similar one. What is 30 times 4?,00:03:52
ofnqxpe,30,student,Okay,00:04:00
ofnqxpe,31,tutor,Uh-huh. And what would you do next?,00:04:08
ofnqxpe,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
ofnqxpe,33,tutor,Can you talk me through how you got that answer?,00:04:24
ofnqxpe,34,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:32
ofnqxpe,35,tutor,What do you notice about these two numbers?,00:04:40
ofnqxpe,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
ofnqxpe,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
ofnqxpe,38,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:04
ofnqxpe,39,tutor,Remember what we said about the denominator. What happens here?,00:05:12
ofnqxpe,40,student,"I would divide it by 100, so the answer is 3.45.",00:05:20
ofnqxpe,41,tutor,Remember what we said about the denominator. What happens here?,00:05:28
ofnqxpe,42,student,"I would divide it by 100, so the answer is 3.45.",00:05:36
ofnqxpe,43,tutor,Can you talk me through how you got that answer?,00:05:44
ofnqxpe,44,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:52
ofnqxpe,45,tutor,"Good thinking. Now, is that answer reasonable?",00:06:00
ofnqxpe,46,student,Maybe I should compare them as decimals first.,00:06:08
ofnqxpe,47,tutor,Uh-huh. And what would you do next?,00:06:16
ofnqxpe,48,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:24
ofnqxpe,49,tutor,So let me ask you first. Do you know what a fact family is?,00:06:32
ofnqxpe,50,student,No,00:06:40
ofnqxpe,51,tutor,Let's try a similar one. What is 30 times 4?,00:06:48
ofnqxpe,52,student,I'm not sure. Is it because 10 has one zero?,00:06:56
ofnqxpe,53,tutor,Remember what we said about the denominator. What happens here?,00:07:04
ofnqxpe,54,student,I'm not sure. Is it because 10 has one zero?,00:07:12
ofnqxpe,55,tutor,Uh-huh. And what would you do next?,00:07:20
ofnqxpe,56,student,I'm not sure. Is it because 10 has one zero?,00:07:28
ofnqxpe,57,tutor,Can you talk me through how you got that answer?,00:07:36
ofnqxpe,58,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:07:44
ofnqxpe,59,tutor,Can you talk me through how you got that answer?,00:07:52
ofnqxpe,60,student,"I would divide it by 100, so the answer is 3.45.",00:08:00
ofnqxpe,61,tutor,Can you talk me through how you got that answer?,00:08:08
ofnqxpe,62,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:16
ofnqxpe,63,tutor,Remember what we said about the denominator. What happens here?,00:08:24
ofnqxpe,64,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:32
ofnqxpe,65,tutor,What do you notice about these two numbers?,00:08:40
ofnqxpe,66,student,"I would divide it by 100, so the answer is 3.45.",00:08:48
ofnqxpe,67,tutor,"Good thinking. Now, is that answer reasonable?",00:08:56
ofnqxpe,68,student,"I would divide it by 100, so the answer is 3.45.",00:09:04
ofnqxpe,69,tutor,Can you talk me through how you got that answer?,00:09:12
ofnqxpe,70,student,Maybe I should compare them as decimals first.,00:09:20
ofnqxpe,71,tutor,"Good thinking. Now, is that answer reasonable?",00:09:28
ofnqxpe,72,student,"I would divide it by 100, so the answer is 3.45.",00:09:36
ofnqxpe,73,tutor,What do you notice about these two numbers?,00:09:44
ofnqxpe,74,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:52
ofnqxpe,75,tutor,What do you notice about these two numbers?,00:10:00
ofnqxpe,76,student,Maybe I should compare them as decimals first.,00:10:08
ofnqxpe,77,tutor,Remember what we said about the denominator. What happens here?,00:10:16
ofnqxpe,78,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:10:24
ofnqxpe,79,tutor,Uh-huh. And what would you do next?,00:10:32
ofnqxpe,80,student,Okay,00:10:40
ofnqxpe,81,tutor,So let me ask you first. Do you know what a fact family is?,00:10:48
ofnqxpe,82,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:10:56
ofnqxpe,83,tutor,So let me ask you first. Do you know what a fact family is?,00:11:04
ofnqxpe,84,student,I'm not sure. Is it because 10 has one zero?,00:11:12
ofnqxpe,85,tutor,Let's try a similar one. What is 30 times 4?,00:11:20
ofnqxpe,86,student,I'm not sure. Is it because 10 has one zero?,00:11:28
ofnqxpe,87,tutor,Uh-huh. And what would you do next?,00:11:36
ofnqxpe,88,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:11:44
ofnqxpe,89,tutor,Uh-huh. And what would you do next?,00:11:52
ofnqxpe,90,student,Maybe I should compare them as decimals first.,00:12:00
ofnqxpe,91,tutor,Can you talk me through how you got that answer?,00:12:08
ofnqxpe,92,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:12:16
ofnqxpe,93,tutor,What do you notice about these two numbers?,00:12:24
