session_id,utterance_id,role,content,timestamp
xuxobnl,0,background,[unclear],00:00:00
xuxobnl,1,tutor,Hi! Great to see you again. Shall we begin?,00:00:08
xuxobnl,2,student,"Yes, I think so.",00:00:16
xuxobnl,3,tutor,So let me ask you first. Do you know what a fact family is?,00:00:24
xuxobnl,4,student,300?,00:00:32
xuxobnl,5,tutor,Let's try a similar one. What is 30 times 4?,00:00:40
xuxobnl,6,student,Maybe I should compare them as decimals first.,00:00:48
xuxobnl,7,tutor,Uh-huh. And what would you do next?,00:00:56
xuxobnl,8,student,I'm not sure. Is it because 10 has one zero?,00:01:04
xuxobnl,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
xuxobnl,10,student,I'm not sure. Is it because 10 has one zero?,00:01:20
xuxobnl,11,tutor,Remember what we said about the denominator. What happens here?,00:01:28
xuxobnl,12,student,No,00:01:36
xuxobnl,13,tutor,Let's try a similar one. What is 30 times 4?,00:01:44
xuxobnl,14,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:52
xuxobnl,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
xuxobnl,16,student,I think we need to make the bottom numbers the same before we add.,00:02:08
xuxobnl,17,tutor,Remember what we said about the denominator. What happens here?,00:02:16
xuxobnl,18,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:24
xuxobnl,19,tutor,Can you talk me through how you got that answer?,00:02:32
xuxobnl,20,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:40
xuxobnl,21,tutor,Remember what we said about the denominator. What happens here?,00:02:48
xuxobnl,22,student,"I would divide it by 100, so the answer is 3.45.",00:02:56
xuxobnl,23,tutor,Let's try a similar one. What is 30 times 4?,00:03:04
xuxobnl,24,student,Maybe I should compare them as decimals first.,00:03:12
xuxobnl,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
xuxobnl,26,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:28
xuxobnl,27,tutor,"Good thinking. Now, is that answer reasonable?",00:03:36
xuxobnl,28,student,"I would divide it by 100, so the answer is 3.45.",00:03:44
xuxobnl,29,tutor,Uh-huh. And what would you do next?,00:03:52
xuxobnl,30,student,"I would divide it by 100, so the answer is 3.45.",00:04:00
xuxobnl,31,tutor,Uh-huh. And what would you do next?,00:04:08
xuxobnl,32,student,Yes,00:04:16
xuxobnl,33,tutor,Uh-huh. And what would you do next?,00:04:24
xuxobnl,34,student,"I would divide it by 100, so the answer is 3.45.",00:04:32
xuxobnl,35,tutor,Can you talk me through how you got that answer?,00:04:40
xuxobnl,36,student,Maybe I should compare them as decimals first.,00:04:48
xuxobnl,37,tutor,"Good thinking. Now, is that answer reasonable?",00:04:56
xuxobnl,38,student,I'm not sure. Is it because 10 has one zero?,00:05:04
xuxobnl,39,tutor,So let me ask you first. Do you know what a fact family is?,00:05:12
xuxobnl,40,student,Maybe I should compare them as decimals first.,00:05:20
xuxobnl,41,tutor,Can you talk me through how you got that answer?,00:05:28
xuxobnl,42,student,Maybe I should compare them as decimals first.,00:05:36
xuxobnl,43,tutor,"Good thinking. Now, is that answer reasonable?",00:05:44
xuxobnl,44,student,Okay,00:05:52
xuxobnl,45,tutor,So let me ask you first. Do you know what a fact family is?,00:06:00
xuxobnl,46,student,Half?,00:06:08
xuxobnl,47,tutor,So let me ask you first. Do you know what a fact family is?,00:06:16
xuxobnl,48,student,I'm not sure. Is it because 10 has one zero?,00:06:24
xuxobnl,49,tutor,Let's try a similar one. What is 30 times 4?,00:06:32
xuxobnl,50,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:06:40
xuxobnl,51,tutor,Uh-huh. And what would you do next?,00:06:48
xuxobnl,52,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:56
xuxobnl,53,tutor,Can you talk me through how you got that answer?,00:07:04
xuxobnl,54,student,I think we need to make the bottom numbers the same before we add.,00:07:12
xuxobnl,55,tutor,"Good thinking. Now, is that answer reasonable?",00:07:20
xuxobnl,56,student,"I would divide it by 100, so the answer is 3.45.",00:07:28
xuxobnl,57,tutor,Can you talk me through how you got that answer?,00:07:36
xuxobnl,58,student,"I would divide it by 100, so the answer is 3.45.",00:07:44
xuxobnl,59,tutor,What do you notice about these two numbers?,00:07:52
xuxobnl,60,student,Maybe I should compare them as decimals first.,00:08:00
xuxobnl,61,tutor,Remember what we said about the denominator. What happens here?,00:08:08
xuxobnl,62,student,300?,00:08:16
xuxobnl,63,tutor,Remember what we said about the denominator. What happens here?,00:08:24
xuxobnl,64,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:32
xuxobnl,65,tutor,Remember what we said about the denominator. What happens here?,00:08:40
xuxobnl,66,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:48
xuxobnl,67,tutor,Remember what we said about the denominator. What happens here?,00:08:56
xuxobnl,68,student,"I would divide it by 100, so the answer is 3.45.",00:09:04
xuxobnl,69,tutor,Uh-huh. And what would you do next?,00:09:12
xuxobnl,70,student,"I would divide it by 100, so the answer is 3.45.",00:09:20
xuxobnl,71,tutor,So let me ask you first. Do you know what a fact family is?,00:09:28
xuxobnl,72,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:36
xuxobnl,73,tutor,Let's try a similar one. What is 30 times 4?,00:09:44
xuxobnl,74,student,"I would divide it by 100, so the answer is 3.45.",00:09:52
xuxobnl,75,tutor,So let me ask you first. Do you know what a fact family is?,00:10:00
xuxobnl,76,student,75.,00:10:08
xuxobnl,77,tutor,Can you talk me through how you got that answer?,00:10:16
xuxobnl,78,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:10:24
xuxobnl,79,tutor,Remember what we said about the denominator. What happens here?,00:10:32
xuxobnl,80,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:10:40
xuxobnl,81,tutor,What do you notice about these two numbers?,00:10:48
xuxobnl,82,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:10:56
xuxobnl,83,tutor,So let me ask you first. Do you know what a fact family is?,00:11:04
xuxobnl,84,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:11:12
xuxobnl,85,tutor,"Good thinking. Now, is that answer reasonable?",00:11:20
xuxobnl,86,student,Maybe I should compare them as decimals first.,00:11:28
xuxobnl,87,tutor,Uh-huh. And what would you do next?,00:11:36
xuxobnl,88,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:11:44
xuxobnl,89,tutor,What do you notice about these two numbers?,00:11:52
xuxobnl,90,student,I think we need to make the bottom numbers the same before we add.,00:12:00
xuxobnl,91,tutor,So let me ask you first. Do you know what a fact family is?,00:12:08
xuxobnl,92,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:12:16
xuxobnl,93,tutor,Uh-huh. And what would you do next?,00:12:24
xuxobnl,94,student,I think we need to make the bottom numbers the same before we add.,00:12:32
xuxobnl,95,tutor,Let's try a similar one. What is 30 times 4?,00:12:40
xuxobnl,96,student,Is it 4?,00:12:48
xuxobnl,97,tutor,What do you notice about these two numbers?,00:12:56
xuxobnl,98,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:13:04
xuxobnl,99,tutor,So let me ask you first. Do you know what a fact family is?,00:13:12
xuxobnl,100,student,No,00:13:20
xuxobnl,101,tutor,So let me ask you first. Do you know what a fact family is?,00:13:28
xuxobnl,102,student,Maybe I should compare them as decimals first.,00:13:36
xuxobnl,103,tutor,Remember what we said about the denominator. What happens here?,00:13:44
xuxobnl,104,student,Yes,00:13:52
xuxobnl,105,tutor,"Good thinking. Now, is that answer reasonable?",00:14:00
xuxobnl,106,student,I'm not sure. Is it because 10 has one zero?,00:14:08
xuxobnl,107,tutor,What do you notice about these two numbers?,00:14:16
xuxobnl,108,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:14:24
xuxobnl,109,tutor,So let me ask you first. Do you know what a fact family is?,00:14:32
xuxobnl,110,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:14:40
xuxobnl,111,tutor,So let me ask you first. Do you know what a fact family is?,00:14:48
xuxobnl,112,student,12.,00:14:56
xuxobnl,113,tutor,What do you notice about these two numbers?,00:15:04
xuxobnl,114,student,I'm not sure. Is it because 10 has one zero?,00:15:12
xuxobnl,115,tutor,So let me ask you first. Do you know what a fact family is?,00:15:20
xuxobnl,116,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:15:28
xuxobnl,117,tutor,What do you notice about these two numbers?,00:15:36
xuxobnl,118,student,"I would divide it by 100, so the answer is 3.45.",00:15:44
xuxobnl,119,tutor,What do you notice about these two numbers?,00:15:52
xuxobnl,120,student,I'm not sure. Is it because 10 has one zero?,00:16:00
xuxobnl,121,tutor,Remember what we said about the denominator. What happens here?,00:16:08
xuxobnl,122,student,12.,00:16:16
xuxobnl,123,tutor,Remember what we said about the denominator. What happens here?,00:16:24
xuxobnl,124,student,I'm not sure. Is it because 10 has one zero?,00:16:32
xuxobnl,125,tutor,"Good thinking. Now, is that answer reasonable?",00:16:40
xuxobnl,126,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:16:48
xuxobnl,127,tutor,Let's try a similar one. What is 30 times 4?,00:16:56
xuxobnl,128,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:17:04
xuxobnl,129,tutor,"Good thinking. Now, is that answer reasonable?",00:17:12
xuxobnl,130,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:17:20
xuxobnl,131,tutor,Can you talk me through how you got that answer?,00:17:28
xuxobnl,132,student,300?,00:17:36
xuxobnl,133,tutor,Let's try a similar one. What is 30 times 4?,00:17:44
xuxobnl,134,student,75.,00:17:52
xuxobnl,135,tutor,So let me ask you first. Do you know what a fact family is?,00:18:00
xuxobnl,136,student,I'm not sure. Is it because 10 has one zero?,00:18:08
xuxobnl,137,tutor,Can you talk me through how you got that answer?,00:18:16
xuxobnl,138,student,I think we need to make the bottom numbers the same before we add.,00:18:24
xuxobnl,139,tutor,What do you notice about these two numbers?,00:18:32
xuxobnl,140,student,I think we need to make the bottom numbers the same before we add.,00:18:40
xuxobnl,141,tutor,Remember what we said about the denominator. What happens here?,00:18:48
xuxobnl,142,student,I'm not sure. Is it because 10 has one zero?,00:18:56
xuxobnl,143,tutor,Remember what we said about the denominator. What happens here?,00:19:04
xuxobnl,144,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:19:12
xuxobnl,145,tutor,Let's try a similar one. What is 30 times 4?,00:19:20
xuxobnl,146,student,I think we need to make the bottom numbers the same before we add.,00:19:28
xuxobnl,147,tutor,Uh-huh. And what would you do next?,00:19:36
xuxobnl,148,student,I'm not sure. Is it because 10 has one zero?,00:19:44
xuxobnl,149,tutor,So let me ask you first. Do you know what a fact family is?,00:19:52
xuxobnl,150,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:20:00
xuxobnl,151,tutor,Let's try a similar one. What is 30 times 4?,00:20:08
xuxobnl,152,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:20:16
xuxobnl,153,tutor,What do you notice about these two numbers?,00:20:24
xuxobnl,154,student,Okay,00:20:32
xuxobnl,155,tutor,So let me ask you first. Do you know what a fact family is?,00:20:40
xuxobnl,156,student,I'm not sure. Is it because 10 has one zero?,00:20:48
