session_id,utterance_id,role,content,timestamp
fwykcwx,0,background,[unclear],00:00:00
fwykcwx,1,tutor,"Hello, are you ready to get started today?",00:00:08
fwykcwx,2,student,"Yes, I think so.",00:00:16
fwykcwx,3,tutor,Can you talk me through how you got that answer?,00:00:24
fwykcwx,4,student,I'm not sure. Is it because 10 has one zero?,00:00:32
fwykcwx,5,tutor,What do you notice about these two numbers?,00:00:40
fwykcwx,6,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:00:48
fwykcwx,7,tutor,Let's try a similar one. What is 30 times 4?,00:00:56
fwykcwx,8,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:04
fwykcwx,9,tutor,Can you talk me through how you got that answer?,00:01:12
fwykcwx,10,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:20
fwykcwx,11,tutor,Uh-huh. And what would you do next?,00:01:28
fwykcwx,12,student,12.,00:01:36
fwykcwx,13,tutor,Can you talk me through how you got that answer?,00:01:44
fwykcwx,14,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:52
fwykcwx,15,tutor,Uh-huh. And what would you do next?,00:02:00
fwykcwx,16,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:08
fwykcwx,17,tutor,Remember what we said about the denominator. What happens here?,00:02:16
fwykcwx,18,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:24
fwykcwx,19,tutor,Remember what we said about the denominator. What happens here?,00:02:32
fwykcwx,20,student,I think we need to make the bottom numbers the same before we add.,00:02:40
fwykcwx,21,tutor,Let's try a similar one. What is 30 times 4?,00:02:48
fwykcwx,22,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:56
fwykcwx,23,tutor,Let's try a similar one. What is 30 times 4?,00:03:04
fwykcwx,24,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:12
fwykcwx,25,tutor,What do you notice about these two numbers?,00:03:20
fwykcwx,26,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:28
fwykcwx,27,tutor,Can you talk me through how you got that answer?,00:03:36
fwykcwx,28,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:44
fwykcwx,29,tutor,Uh-huh. And what would you do next?,00:03:52
fwykcwx,30,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:00
fwykcwx,31,tutor,Let's try a similar one. What is 30 times 4?,00:04:08
fwykcwx,32,student,"I would divide it by 100, so the answer is 3.45.",00:04:16
fwykcwx,33,tutor,Can you talk me through how you got that answer?,00:04:24
fwykcwx,34,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:32
fwykcwx,35,tutor,Remember what we said about the denominator. What happens here?,00:04:40
fwykcwx,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
fwykcwx,37,tutor,Uh-huh. And what would you do next?,00:04:56
fwykcwx,38,student,Yes,00:05:04
fwykcwx,39,tutor,"Good thinking. Now, is that answer reasonable?",00:05:12
fwykcwx,40,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:20
fwykcwx,41,tutor,What do you notice about these two numbers?,00:05:28
fwykcwx,42,student,Maybe I should compare them as decimals first.,00:05:36
fwykcwx,43,tutor,What do you notice about these two numbers?,00:05:44
fwykcwx,44,student,I'm not sure. Is it because 10 has one zero?,00:05:52
fwykcwx,45,tutor,Remember what we said about the denominator. What happens here?,00:06:00
fwykcwx,46,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:08
fwykcwx,47,tutor,"Good thinking. Now, is that answer reasonable?",00:06:16
fwykcwx,48,student,I think we need to make the bottom numbers the same before we add.,00:06:24
fwykcwx,49,tutor,Let's try a similar one. What is 30 times 4?,00:06:32
fwykcwx,50,student,300?,00:06:40
fwykcwx,51,tutor,Remember what we said about the denominator. What happens here?,00:06:48
fwykcwx,52,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:56
fwykcwx,53,tutor,Remember what we said about the denominator. What happens here?,00:07:04
fwykcwx,54,student,I think we need to make the bottom numbers the same before we add.,00:07:12
fwykcwx,55,tutor,Remember what we said about the denominator. What happens here?,00:07:20
fwykcwx,56,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:07:28
fwykcwx,57,tutor,Remember what we said about the denominator. What happens here?,00:07:36
fwykcwx,58,student,I'm not sure. Is it because 10 has one zero?,00:07:44
fwykcwx,59,tutor,What do you notice about these two numbers?,00:07:52
fwykcwx,60,student,"I would divide it by 100, so the answer is 3.45.",00:08:00
fwykcwx,61,tutor,So let me ask you first. Do you know what a fact family is?,00:08:08
fwykcwx,62,student,"I would divide it by 100, so the answer is 3.45.",00:08:16
fwykcwx,63,tutor,Remember what we said about the denominator. What happens here?,00:08:24
fwykcwx,64,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:32
fwykcwx,65,tutor,Uh-huh. And what would you do next?,00:08:40
fwykcwx,66,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:48
fwykcwx,67,tutor,Let's try a similar one. What is 30 times 4?,00:08:56
fwykcwx,68,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:04
fwykcwx,69,tutor,Can you talk me through how you got that answer?,00:09:12
fwykcwx,70,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:20
fwykcwx,71,tutor,Can you talk me through how you got that answer?,00:09:28
fwykcwx,72,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:36
fwykcwx,73,tutor,Uh-huh. And what would you do next?,00:09:44
fwykcwx,74,student,"I would divide it by 100, so the answer is 3.45.",00:09:52
fwykcwx,75,tutor,Can you talk me through how you got that answer?,00:10:00
fwykcwx,76,student,Maybe I should compare them as decimals first.,00:10:08
fwykcwx,77,tutor,Let's try a similar one. What is 30 times 4?,00:10:16
fwykcwx,78,student,Maybe I should compare them as decimals first.,00:10:24
fwykcwx,79,tutor,Remember what we said about the denominator. What happens here?,00:10:32
fwykcwx,80,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:10:40
fwykcwx,81,tutor,Let's try a similar one. What is 30 times 4?,00:10:48
fwykcwx,82,student,Maybe I should compare them as decimals first.,00:10:56
fwykcwx,83,tutor,Remember what we said about the denominator. What happens here?,00:11:04
fwykcwx,84,student,Maybe I should compare them as decimals first.,00:11:12
fwykcwx,85,tutor,Remember what we said about the denominator. What happens here?,00:11:20
fwykcwx,86,student,I think we need to make the bottom numbers the same before we add.,00:11:28
fwykcwx,87,tutor,Can you talk me through how you got that answer?,00:11:36
fwykcwx,88,student,12.,00:11:44
fwykcwx,89,tutor,Uh-huh. And what would you do next?,00:11:52
fwykcwx,90,student,I'm not sure. Is it because 10 has one zero?,00:12:00
fwykcwx,91,tutor,What do you notice about these two numbers?,00:12:08
fwykcwx,92,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:12:16
fwykcwx,93,tutor,What do you notice about these two numbers?,00:12:24
fwykcwx,94,student,"I would divide it by 100, so the answer is 3.45.",00:12:32
fwykcwx,95,tutor,Uh-huh. And what would you do next?,00:12:40
fwykcwx,96,student,Maybe I should compare them as decimals first.,00:12:48
fwykcwx,97,tutor,Uh-huh. And what would you do next?,00:12:56
fwykcwx,98,student,I think we need to make the bottom numbers the same before we add.,00:13:04
fwykcwx,99,tutor,So let me ask you first. Do you know what a fact family is?,00:13:12
fwykcwx,100,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:13:20
fwykcwx,101,tutor,"Good thinking. Now, is that answer reasonable?",00:13:28
fwykcwx,102,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:13:36
fwykcwx,103,tutor,"Good thinking. Now, is that answer reasonable?",00:13:44
fwykcwx,104,student,I'm not sure. Is it because 10 has one zero?,00:13:52
fwykcwx,105,tutor,Remember what we said about the denominator. What happens here?,00:14:00
fwykcwx,106,student,I'm not sure. Is it because 10 has one zero?,00:14:08
fwykcwx,107,tutor,"Good thinking. Now, is that answer reasonable?",00:14:16
fwykcwx,108,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:14:24
fwykcwx,109,tutor,What do you notice about these two numbers?,00:14:32
fwykcwx,110,student,I'm not sure. Is it because 10 has one zero?,00:14:40
fwykcwx,111,tutor,So let me ask you first. Do you know what a fact family is?,00:14:48
fwykcwx,112,student,"I would divide it by 100, so the answer is 3.45.",00:14:56
fwykcwx,113,tutor,Can you talk me through how you got that answer?,00:15:04
fwykcwx,114,student,I'm not sure. Is it because 10 has one zero?,00:15:12
fwykcwx,115,tutor,Can you talk me through how you got that answer?,00:15:20
fwykcwx,116,student,"I would divide it by 100, so the answer is 3.45.",00:15:28
fwykcwx,117,tutor,Uh-huh. And what would you do next?,00:15:36
fwykcwx,118,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:15:44
fwykcwx,119,tutor,What do you notice about these two numbers?,00:15:52
fwykcwx,120,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:16:00
fwykcwx,121,tutor,Let's try a similar one. What is 30 times 4?,00:16:08
fwykcwx,122,student,"I would divide it by 100, so the answer is 3.45.",00:16:16
fwykcwx,123,tutor,Remember what we said about the denominator. What happens here?,00:16:24
fwykcwx,124,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:16:32
fwykcwx,125,tutor,What do you notice about these two numbers?,00:16:40
fwykcwx,126,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:16:48
fwykcwx,127,tutor,Can you talk me through how you got that answer?,00:16:56
fwykcwx,128,student,"I would divide it by 100, so the answer is 3.45.",00:17:04
fwykcwx,129,tutor,Let's try a similar one. What is 30 times 4?,00:17:12
fwykcwx,130,student,I'm not sure. Is it because 10 has one zero?,00:17:20
fwykcwx,131,tutor,Can you talk me through how you got that answer?,00:17:28
fwykcwx,132,student,Half?,00:17:36
fwykcwx,133,tutor,"Good thinking. Now, is that answer reasonable?",00:17:44
fwykcwx,134,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:17:52
fwykcwx,135,tutor,Uh-huh. And what would you do next?,00:18:00
fwykcwx,136,student,Maybe I should compare them as decimals first.,00:18:08
fwykcwx,137,tutor,Can you talk me through how you got that answer?,00:18:16
fwykcwx,138,student,Half?,00:18:24
fwykcwx,139,tutor,Uh-huh. And what would you do next?,00:18:32
fwykcwx,140,student,Okay,00:18:40
fwykcwx,141,tutor,So let me ask you first. Do you know what a fact family is?,00:18:48
fwykcwx,142,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:18:56
fwykcwx,143,tutor,So let me ask you first. Do you know what a fact family is?,00:19:04
fwykcwx,144,student,No,00:19:12
fwykcwx,145,tutor,Let's try a similar one. What is 30 times 4?,00:19:20
