session_id,utterance_id,role,content,timestamp
lmvsfnf,0,background,[unclear],00:00:00
lmvsfnf,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
lmvsfnf,2,student,"Yes, I think so.",00:00:16
lmvsfnf,3,tutor,Remember what we said about the denominator. What happens here?,00:00:24
lmvsfnf,4,student,Maybe I should compare them as decimals first.,00:00:32
lmvsfnf,5,tutor,"Good thinking. Now, is that answer reasonable?",00:00:40
lmvsfnf,6,student,I'm not sure. Is it because 10 has one zero?,00:00:48
lmvsfnf,7,tutor,Remember what we said about the denominator. What happens here?,00:00:56
lmvsfnf,8,student,"I would divide it by 100, so the answer is 3.45.",00:01:04
lmvsfnf,9,tutor,So let me ask you first. Do you know what a fact family is?,00:01:12
lmvsfnf,10,student,Maybe I should compare them as decimals first.,00:01:20
lmvsfnf,11,tutor,Let's try a similar one. What is 30 times 4?,00:01:28
lmvsfnf,12,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:36
lmvsfnf,13,tutor,Remember what we said about the denominator. What happens here?,00:01:44
lmvsfnf,14,student,I'm not sure. Is it because 10 has one zero?,00:01:52
lmvsfnf,15,tutor,So let me ask you first. Do you know what a fact family is?,00:02:00
lmvsfnf,16,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:08
lmvsfnf,17,tutor,"Good thinking. Now, is that answer reasonable?",00:02:16
lmvsfnf,18,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:24
lmvsfnf,19,tutor,Let's try a similar one. What is 30 times 4?,00:02:32
lmvsfnf,20,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:40
lmvsfnf,21,tutor,Remember what we said about the denominator. What happens here?,00:02:48
lmvsfnf,22,student,I think we need to make the bottom numbers the same before we add.,00:02:56
lmvsfnf,23,tutor,Can you talk me through how you got that answer?,00:03:04
lmvsfnf,24,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:12
lmvsfnf,25,tutor,Remember what we said about the denominator. What happens here?,00:03:20
lmvsfnf,26,student,Yes,00:03:28
lmvsfnf,27,tutor,Uh-huh. And what would you do next?,00:03:36
lmvsfnf,28,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:44
