session_id,utterance_id,role,content,timestamp
xuxyxpi,0,background,[unclear],00:00:00
xuxyxpi,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
xuxyxpi,2,student,"Yes, I think so.",00:00:16
xuxyxpi,3,tutor,Can you talk me through how you got that answer?,00:00:24
xuxyxpi,4,student,Is it 4?,00:00:32
xuxyxpi,5,tutor,What do you notice about these two numbers?,00:00:40
xuxyxpi,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
xuxyxpi,7,tutor,Can you talk me through how you got that answer?,00:00:56
xuxyxpi,8,student,I'm not sure. Is it because 10 has one zero?,00:01:04
xuxyxpi,9,tutor,Remember what we said about the denominator. What happens here?,00:01:12
xuxyxpi,10,student,I think we need to make the bottom numbers the same before we add.,00:01:20
xuxyxpi,11,tutor,Remember what we said about the denominator. What happens here?,00:01:28
xuxyxpi,12,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:36
xuxyxpi,13,tutor,Can you talk me through how you got that answer?,00:01:44
xuxyxpi,14,student,Is it 4?,00:01:52
xuxyxpi,15,tutor,"Good thinking. Now, is that answer reasonable?",00:02:00
xuxyxpi,16,student,I think we need to make the bottom numbers the same before we add.,00:02:08
xuxyxpi,17,tutor,"Good thinking. Now, is that answer reasonable?",00:02:16
xuxyxpi,18,student,"I would divide it by 100, so the answer is 3.45.",00:02:24
xuxyxpi,19,tutor,Let's try a similar one. What is 30 times 4?,00:02:32
xuxyxpi,20,student,I'm not sure. Is it because 10 has one zero?,00:02:40
xuxyxpi,21,tutor,Let's try a similar one. What is 30 times 4?,00:02:48
xuxyxpi,22,student,Maybe I should compare them as decimals first.,00:02:56
xuxyxpi,23,tutor,What do you notice about these two numbers?,00:03:04
xuxyxpi,24,student,Maybe I should compare them as decimals first.,00:03:12
xuxyxpi,25,tutor,"Good thinking. Now, is that answer reasonable?",00:03:20
xuxyxpi,26,student,Yes,00:03:28
xuxyxpi,27,tutor,Can you talk me through how you got that answer?,00:03:36
xuxyxpi,28,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:44
xuxyxpi,29,tutor,So let me ask you first. Do you know what a fact family is?,00:03:52
xuxyxpi,30,student,Half?,00:04:00
xuxyxpi,31,tutor,So let me ask you first. Do you know what a fact family is?,00:04:08
xuxyxpi,32,student,Maybe I should compare them as decimals first.,00:04:16
xuxyxpi,33,tutor,What do you notice about these two numbers?,00:04:24
xuxyxpi,34,student,Is it 4?,00:04:32
xuxyxpi,35,tutor,Can you talk me through how you got that answer?,00:04:40
xuxyxpi,36,student,I'm not sure. Is it because 10 has one zero?,00:04:48
xuxyxpi,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
xuxyxpi,38,student,Maybe I should compare them as decimals first.,00:05:04
xuxyxpi,39,tutor,Can you talk me through how you got that answer?,00:05:12
xuxyxpi,40,student,"I would divide it by 100, so the answer is 3.45.",00:05:20
xuxyxpi,41,tutor,Remember what we said about the denominator. What happens here?,00:05:28
xuxyxpi,42,student,I think we need to make the bottom numbers the same before we add.,00:05:36
xuxyxpi,43,tutor,Let's try a similar one. What is 30 times 4?,00:05:44
xuxyxpi,44,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:52
xuxyxpi,45,tutor,Remember what we said about the denominator. What happens here?,00:06:00
xuxyxpi,46,student,Is it 4?,00:06:08
xuxyxpi,47,tutor,So let me ask you first. Do you know what a fact family is?,00:06:16
xuxyxpi,48,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:06:24
xuxyxpi,49,tutor,Remember what we said about the denominator. What happens here?,00:06:32
xuxyxpi,50,student,I think we need to make the bottom numbers the same before we add.,00:06:40
xuxyxpi,51,tutor,Uh-huh. And what would you do next?,00:06:48
xuxyxpi,52,student,I'm not sure. Is it because 10 has one zero?,00:06:56
xuxyxpi,53,tutor,Can you talk me through how you got that answer?,00:07:04
xuxyxpi,54,student,Maybe I should compare them as decimals first.,00:07:12
xuxyxpi,55,tutor,Uh-huh. And what would you do next?,00:07:20
xuxyxpi,56,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:07:28
xuxyxpi,57,tutor,Uh-huh. And what would you do next?,00:07:36
xuxyxpi,58,student,"I would divide it by 100, so the answer is 3.45.",00:07:44
xuxyxpi,59,tutor,"Good thinking. Now, is that answer reasonable?",00:07:52
xuxyxpi,60,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:00
xuxyxpi,61,tutor,So let me ask you first. Do you know what a fact family is?,00:08:08
xuxyxpi,62,student,"I would divide it by 100, so the answer is 3.45.",00:08:16
xuxyxpi,63,tutor,So let me ask you first. Do you know what a fact family is?,00:08:24
xuxyxpi,64,student,Maybe I should compare them as decimals first.,00:08:32
xuxyxpi,65,tutor,Remember what we said about the denominator. What happens here?,00:08:40
xuxyxpi,66,student,I'm not sure. Is it because 10 has one zero?,00:08:48
xuxyxpi,67,tutor,What do you notice about these two numbers?,00:08:56
xuxyxpi,68,student,I think we need to make the bottom numbers the same before we add.,00:09:04
xuxyxpi,69,tutor,"Good thinking. Now, is that answer reasonable?",00:09:12
xuxyxpi,70,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:20
xuxyxpi,71,tutor,"Good thinking. Now, is that answer reasonable?",00:09:28
xuxyxpi,72,student,Half?,00:09:36
xuxyxpi,73,tutor,Uh-huh. And what would you do next?,00:09:44
xuxyxpi,74,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:52
xuxyxpi,75,tutor,Remember what we said about the denominator. What happens here?,00:10:00
xuxyxpi,76,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:10:08
xuxyxpi,77,tutor,Remember what we said about the denominator. What happens here?,00:10:16
xuxyxpi,78,student,Is it 4?,00:10:24
xuxyxpi,79,tutor,Let's try a similar one. What is 30 times 4?,00:10:32
xuxyxpi,80,student,Yes,00:10:40
xuxyxpi,81,tutor,"Good thinking. Now, is that answer reasonable?",00:10:48
xuxyxpi,82,student,I think we need to make the bottom numbers the same before we add.,00:10:56
xuxyxpi,83,tutor,Uh-huh. And what would you do next?,00:11:04
xuxyxpi,84,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:11:12
xuxyxpi,85,tutor,Remember what we said about the denominator. What happens here?,00:11:20
xuxyxpi,86,student,6?,00:11:28
xuxyxpi,87,tutor,Let's try a similar one. What is 30 times 4?,00:11:36
xuxyxpi,88,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:11:44
xuxyxpi,89,tutor,Can you talk me through how you got that answer?,00:11:52
xuxyxpi,90,student,Is it 4?,00:12:00
xuxyxpi,91,tutor,So let me ask you first. Do you know what a fact family is?,00:12:08
xuxyxpi,92,student,I'm not sure. Is it because 10 has one zero?,00:12:16
xuxyxpi,93,tutor,"Good thinking. Now, is that answer reasonable?",00:12:24
xuxyxpi,94,student,Is it 4?,00:12:32
xuxyxpi,95,tutor,Uh-huh. And what would you do next?,00:12:40
xuxyxpi,96,student,"I would divide it by 100, so the answer is 3.45.",00:12:48
xuxyxpi,97,tutor,What do you notice about these two numbers?,00:12:56
xuxyxpi,98,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:13:04
xuxyxpi,99,tutor,"Good thinking. Now, is that answer reasonable?",00:13:12
xuxyxpi,100,student,I think we need to make the bottom numbers the same before we add.,00:13:20
xuxyxpi,101,tutor,So let me ask you first. Do you know what a fact family is?,00:13:28
xuxyxpi,102,student,"I would divide it by 100, so the answer is 3.45.",00:13:36
xuxyxpi,103,tutor,Let's try a similar one. What is 30 times 4?,00:13:44
xuxyxpi,104,student,"I would divide it by 100, so the answer is 3.45.",00:13:52
xuxyxpi,105,tutor,Uh-huh. And what would you do next?,00:14:00
xuxyxpi,106,student,I'm not sure. Is it because 10 has one zero?,00:14:08
xuxyxpi,107,tutor,So let me ask you first. Do you know what a fact family is?,00:14:16
xuxyxpi,108,student,Maybe I should compare them as decimals first.,00:14:24
xuxyxpi,109,tutor,What do you notice about these two numbers?,00:14:32
xuxyxpi,110,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:14:40
xuxyxpi,111,tutor,Let's try a similar one. What is 30 times 4?,00:14:48
xuxyxpi,112,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:14:56
xuxyxpi,113,tutor,Uh-huh. And what would you do next?,00:15:04
xuxyxpi,114,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:15:12
xuxyxpi,115,tutor,Let's try a similar one. What is 30 times 4?,00:15:20
