session_id,utterance_id,role,content,timestamp
sguupup,0,background,[unclear],00:00:00
sguupup,1,tutor,"Hello, are you ready to get started today?",00:00:08
sguupup,2,student,"Yes, I think so.",00:00:16
sguupup,3,tutor,Uh-huh. And what would you do next?,00:00:24
sguupup,4,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:32
sguupup,5,tutor,Remember what we said about the denominator. What happens here?,00:00:40
sguupup,6,student,"I would divide it by 100, so the answer is 3.45.",00:00:48
sguupup,7,tutor,Can you talk me through how you got that answer?,00:00:56
sguupup,8,student,Yes,00:01:04
sguupup,9,tutor,So let me ask you first. Do you know what a fact family is?,00:01:12
sguupup,10,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:20
sguupup,11,tutor,Uh-huh. And what would you do next?,00:01:28
sguupup,12,student,75.,00:01:36
sguupup,13,tutor,What do you notice about these two numbers?,00:01:44
sguupup,14,student,300?,00:01:52
sguupup,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
sguupup,16,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:08
sguupup,17,tutor,What do you notice about these two numbers?,00:02:16
sguupup,18,student,I'm not sure. Is it because 10 has one zero?,00:02:24
sguupup,19,tutor,Uh-huh. And what would you do next?,00:02:32
sguupup,20,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:40
sguupup,21,tutor,Can you talk me through how you got that answer?,00:02:48
sguupup,22,student,"I would divide it by 100, so the answer is 3.45.",00:02:56
sguupup,23,tutor,Uh-huh. And what would you do next?,00:03:04
sguupup,24,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:12
sguupup,25,tutor,Remember what we said about the denominator. What happens here?,00:03:20
sguupup,26,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:28
sguupup,27,tutor,Let's try a similar one. What is 30 times 4?,00:03:36
sguupup,28,student,No,00:03:44
sguupup,29,tutor,Uh-huh. And what would you do next?,00:03:52
sguupup,30,student,"I would divide it by 100, so the answer is 3.45.",00:04:00
sguupup,31,tutor,So let me ask you first. Do you know what a fact family is?,00:04:08
sguupup,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
sguupup,33,tutor,What do you notice about these two numbers?,00:04:24
sguupup,34,student,Maybe I should compare them as decimals first.,00:04:32
sguupup,35,tutor,What do you notice about these two numbers?,00:04:40
sguupup,36,student,Half?,00:04:48
sguupup,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
sguupup,38,student,Okay,00:05:04
sguupup,39,tutor,What do you notice about these two numbers?,00:05:12
sguupup,40,student,Maybe I should compare them as decimals first.,00:05:20
sguupup,41,tutor,"Good thinking. Now, is that answer reasonable?",00:05:28
sguupup,42,student,Half?,00:05:36
sguupup,43,tutor,So let me ask you first. Do you know what a fact family is?,00:05:44
sguupup,44,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:52
sguupup,45,tutor,Let's try a similar one. What is 30 times 4?,00:06:00
sguupup,46,student,I'm not sure. Is it because 10 has one zero?,00:06:08
sguupup,47,tutor,Uh-huh. And what would you do next?,00:06:16
sguupup,48,student,Half?,00:06:24
sguupup,49,tutor,Uh-huh. And what would you do next?,00:06:32
sguupup,50,student,Maybe I should compare them as decimals first.,00:06:40
sguupup,51,tutor,Can you talk me through how you got that answer?,00:06:48
sguupup,52,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:56
sguupup,53,tutor,Can you talk me through how you got that answer?,00:07:04
sguupup,54,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:07:12
sguupup,55,tutor,Can you talk me through how you got that answer?,00:07:20
sguupup,56,student,Maybe I should compare them as decimals first.,00:07:28
sguupup,57,tutor,What do you notice about these two numbers?,00:07:36
sguupup,58,student,Maybe I should compare them as decimals first.,00:07:44
