session_id,utterance_id,role,content,timestamp
hhpbmab,0,background,[unclear],00:00:00
hhpbmab,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
hhpbmab,2,student,"Yes, I think so.",00:00:16
hhpbmab,3,tutor,Uh-huh. And what would you do next?,00:00:24
hhpbmab,4,student,I think we need to make the bottom numbers the same before we add.,00:00:32
hhpbmab,5,tutor,So let me ask you first. Do you know what a fact family is?,00:00:40
hhpbmab,6,student,6?,00:00:48
hhpbmab,7,tutor,"Good thinking. Now, is that answer reasonable?",00:00:56
hhpbmab,8,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:04
hhpbmab,9,tutor,Let's try a similar one. What is 30 times 4?,00:01:12
hhpbmab,10,student,I'm not sure. Is it because 10 has one zero?,00:01:20
hhpbmab,11,tutor,Let's try a similar one. What is 30 times 4?,00:01:28
hhpbmab,12,student,12.,00:01:36
hhpbmab,13,tutor,So let me ask you first. Do you know what a fact family is?,00:01:44
hhpbmab,14,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:52
hhpbmab,15,tutor,What do you notice about these two numbers?,00:02:00
hhpbmab,16,student,"I would divide it by 100, so the answer is 3.45.",00:02:08
hhpbmab,17,tutor,So let me ask you first. Do you know what a fact family is?,00:02:16
hhpbmab,18,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:24
hhpbmab,19,tutor,Uh-huh. And what would you do next?,00:02:32
hhpbmab,20,student,Maybe I should compare them as decimals first.,00:02:40
hhpbmab,21,tutor,Can you talk me through how you got that answer?,00:02:48
hhpbmab,22,student,Is it 4?,00:02:56
hhpbmab,23,tutor,Can you talk me through how you got that answer?,00:03:04
hhpbmab,24,student,I'm not sure. Is it because 10 has one zero?,00:03:12
hhpbmab,25,tutor,Can you talk me through how you got that answer?,00:03:20
hhpbmab,26,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:28
hhpbmab,27,tutor,Remember what we said about the denominator. What happens here?,00:03:36
hhpbmab,28,student,Yes,00:03:44
hhpbmab,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
hhpbmab,30,student,I'm not sure. Is it because 10 has one zero?,00:04:00
hhpbmab,31,tutor,Remember what we said about the denominator. What happens here?,00:04:08
hhpbmab,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
hhpbmab,33,tutor,Let's try a similar one. What is 30 times 4?,00:04:24
hhpbmab,34,student,"I would divide it by 100, so the answer is 3.45.",00:04:32
hhpbmab,35,tutor,Let's try a similar one. What is 30 times 4?,00:04:40
hhpbmab,36,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:48
hhpbmab,37,tutor,"Good thinking. Now, is that answer reasonable?",00:04:56
hhpbmab,38,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:04
hhpbmab,39,tutor,Can you talk me through how you got that answer?,00:05:12
hhpbmab,40,student,"I would divide it by 100, so the answer is 3.45.",00:05:20
hhpbmab,41,tutor,Remember what we said about the denominator. What happens here?,00:05:28
