session_id,utterance_id,role,content,timestamp
mplxvxn,0,background,[unclear],00:00:00
mplxvxn,1,tutor,"Hello, are you ready to get started today?",00:00:08
mplxvxn,2,student,"Yes, I think so.",00:00:16
mplxvxn,3,tutor,Let's try a similar one. What is 30 times 4?,00:00:24
mplxvxn,4,student,Yes,00:00:32
mplxvxn,5,tutor,Uh-huh. And what would you do next?,00:00:40
mplxvxn,6,student,75.,00:00:48
mplxvxn,7,tutor,What do you notice about these two numbers?,00:00:56
mplxvxn,8,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:04
mplxvxn,9,tutor,Uh-huh. And what would you do next?,00:01:12
mplxvxn,10,student,"I would divide it by 100, so the answer is 3.45.",00:01:20
mplxvxn,11,tutor,Can you talk me through how you got that answer?,00:01:28
mplxvxn,12,student,I think we need to make the bottom numbers the same before we add.,00:01:36
mplxvxn,13,tutor,Remember what we said about the denominator. What happens here?,00:01:44
mplxvxn,14,student,12.,00:01:52
mplxvxn,15,tutor,"Good thinking. Now, is that answer reasonable?",00:02:00
mplxvxn,16,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:08
mplxvxn,17,tutor,Uh-huh. And what would you do next?,00:02:16
mplxvxn,18,student,I think we need to make the bottom numbers the same before we add.,00:02:24
mplxvxn,19,tutor,So let me ask you first. Do you know what a fact family is?,00:02:32
mplxvxn,20,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:40
mplxvxn,21,tutor,So let me ask you first. Do you know what a fact family is?,00:02:48
mplxvxn,22,student,Maybe I should compare them as decimals first.,00:02:56
mplxvxn,23,tutor,So let me ask you first. Do you know what a fact family is?,00:03:04
mplxvxn,24,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:12
mplxvxn,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
mplxvxn,26,student,6?,00:03:28
mplxvxn,27,tutor,Can you talk me through how you got that answer?,00:03:36
mplxvxn,28,student,75.,00:03:44
mplxvxn,29,tutor,Remember what we said about the denominator. What happens here?,00:03:52
mplxvxn,30,student,Maybe I should compare them as decimals first.,00:04:00
mplxvxn,31,tutor,So let me ask you first. Do you know what a fact family is?,00:04:08
mplxvxn,32,student,"I would divide it by 100, so the answer is 3.45.",00:04:16
mplxvxn,33,tutor,Can you talk me through how you got that answer?,00:04:24
mplxvxn,34,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:32
mplxvxn,35,tutor,So let me ask you first. Do you know what a fact family is?,00:04:40
mplxvxn,36,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:48
mplxvxn,37,tutor,What do you notice about these two numbers?,00:04:56
mplxvxn,38,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:04
mplxvxn,39,tutor,Uh-huh. And what would you do next?,00:05:12
mplxvxn,40,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:20
mplxvxn,41,tutor,So let me ask you first. Do you know what a fact family is?,00:05:28
mplxvxn,42,student,Maybe I should compare them as decimals first.,00:05:36
mplxvxn,43,tutor,So let me ask you first. Do you know what a fact family is?,00:05:44
mplxvxn,44,student,I think we need to make the bottom numbers the same before we add.,00:05:52
mplxvxn,45,tutor,What do you notice about these two numbers?,00:06:00
mplxvxn,46,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:08
mplxvxn,47,tutor,Remember what we said about the denominator. What happens here?,00:06:16
mplxvxn,48,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:06:24
mplxvxn,49,tutor,Let's try a similar one. What is 30 times 4?,00:06:32
mplxvxn,50,student,I'm not sure. Is it because 10 has one zero?,00:06:40
mplxvxn,51,tutor,So let me ask you first. Do you know what a fact family is?,00:06:48
mplxvxn,52,student,300?,00:06:56
mplxvxn,53,tutor,What do you notice about these two numbers?,00:07:04
mplxvxn,54,student,I'm not sure. Is it because 10 has one zero?,00:07:12
mplxvxn,55,tutor,So let me ask you first. Do you know what a fact family is?,00:07:20
mplxvxn,56,student,I'm not sure. Is it because 10 has one zero?,00:07:28
mplxvxn,57,tutor,Remember what we said about the denominator. What happens here?,00:07:36
mplxvxn,58,student,Maybe I should compare them as decimals first.,00:07:44
mplxvxn,59,tutor,Uh-huh. And what would you do next?,00:07:52
mplxvxn,60,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:08:00
mplxvxn,61,tutor,"Good thinking. Now, is that answer reasonable?",00:08:08
mplxvxn,62,student,Maybe I should compare them as decimals first.,00:08:16
mplxvxn,63,tutor,Let's try a similar one. What is 30 times 4?,00:08:24
mplxvxn,64,student,Maybe I should compare them as decimals first.,00:08:32
mplxvxn,65,tutor,Remember what we said about the denominator. What happens here?,00:08:40
mplxvxn,66,student,I think we need to make the bottom numbers the same before we add.,00:08:48
mplxvxn,67,tutor,Remember what we said about the denominator. What happens here?,00:08:56
mplxvxn,68,student,No,00:09:04
mplxvxn,69,tutor,So let me ask you first. Do you know what a fact family is?,00:09:12
mplxvxn,70,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:20
mplxvxn,71,tutor,Uh-huh. And what would you do next?,00:09:28
mplxvxn,72,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:36
mplxvxn,73,tutor,Uh-huh. And what would you do next?,00:09:44
mplxvxn,74,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:09:52
mplxvxn,75,tutor,So let me ask you first. Do you know what a fact family is?,00:10:00
mplxvxn,76,student,I think we need to make the bottom numbers the same before we add.,00:10:08
mplxvxn,77,tutor,Remember what we said about the denominator. What happens here?,00:10:16
mplxvxn,78,student,75.,00:10:24
mplxvxn,79,tutor,Uh-huh. And what would you do next?,00:10:32
mplxvxn,80,student,"I would divide it by 100, so the answer is 3.45.",00:10:40
mplxvxn,81,tutor,Can you talk me through how you got that answer?,00:10:48
mplxvxn,82,student,75.,00:10:56
mplxvxn,83,tutor,What do you notice about these two numbers?,00:11:04
