session_id,utterance_id,role,content,timestamp
ncslilh,0,background,[unclear],00:00:00
ncslilh,1,tutor,Hi! Great to see you again. Shall we begin?,00:00:08
ncslilh,2,student,"Yes, I think so.",00:00:16
ncslilh,3,tutor,So let me ask you first. Do you know what a fact family is?,00:00:24
ncslilh,4,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:00:32
ncslilh,5,tutor,Uh-huh. And what would you do next?,00:00:40
ncslilh,6,student,I think we need to make the bottom numbers the same before we add.,00:00:48
ncslilh,7,tutor,Remember what we said about the denominator. What happens here?,00:00:56
ncslilh,8,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:04
ncslilh,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
ncslilh,10,student,I think we need to make the bottom numbers the same before we add.,00:01:20
ncslilh,11,tutor,Can you talk me through how you got that answer?,00:01:28
ncslilh,12,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:36
ncslilh,13,tutor,Can you talk me through how you got that answer?,00:01:44
ncslilh,14,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:52
ncslilh,15,tutor,"Good thinking. Now, is that answer reasonable?",00:02:00
ncslilh,16,student,75.,00:02:08
ncslilh,17,tutor,So let me ask you first. Do you know what a fact family is?,00:02:16
ncslilh,18,student,Maybe I should compare them as decimals first.,00:02:24
ncslilh,19,tutor,Can you talk me through how you got that answer?,00:02:32
ncslilh,20,student,"I would divide it by 100, so the answer is 3.45.",00:02:40
ncslilh,21,tutor,Remember what we said about the denominator. What happens here?,00:02:48
ncslilh,22,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:02:56
ncslilh,23,tutor,Uh-huh. And what would you do next?,00:03:04
ncslilh,24,student,I think we need to make the bottom numbers the same before we add.,00:03:12
ncslilh,25,tutor,Let's try a similar one. What is 30 times 4?,00:03:20
ncslilh,26,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:28
ncslilh,27,tutor,Can you talk me through how you got that answer?,00:03:36
ncslilh,28,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:44
ncslilh,29,tutor,What do you notice about these two numbers?,00:03:52
ncslilh,30,student,I think we need to make the bottom numbers the same before we add.,00:04:00
ncslilh,31,tutor,What do you notice about these two numbers?,00:04:08
ncslilh,32,student,Maybe I should compare them as decimals first.,00:04:16
ncslilh,33,tutor,What do you notice about these two numbers?,00:04:24
ncslilh,34,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:32
ncslilh,35,tutor,Uh-huh. And what would you do next?,00:04:40
ncslilh,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
