session_id,utterance_id,role,content,timestamp
ykkdogv,0,background,[unclear],00:00:00
ykkdogv,1,tutor,"Hello, are you ready to get started today?",00:00:08
ykkdogv,2,student,"Yes, I think so.",00:00:16
ykkdogv,3,tutor,So let me ask you first. Do you know what a fact family is?,00:00:24
ykkdogv,4,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:00:32
ykkdogv,5,tutor,"Good thinking. Now, is that answer reasonable?",00:00:40
ykkdogv,6,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:00:48
ykkdogv,7,tutor,Uh-huh. And what would you do next?,00:00:56
ykkdogv,8,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:04
ykkdogv,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
ykkdogv,10,student,I think we need to make the bottom numbers the same before we add.,00:01:20
ykkdogv,11,tutor,Let's try a similar one. What is 30 times 4?,00:01:28
ykkdogv,12,student,300?,00:01:36
ykkdogv,13,tutor,What do you notice about these two numbers?,00:01:44
ykkdogv,14,student,"I would divide it by 100, so the answer is 3.45.",00:01:52
ykkdogv,15,tutor,Remember what we said about the denominator. What happens here?,00:02:00
ykkdogv,16,student,Half?,00:02:08
ykkdogv,17,tutor,Can you talk me through how you got that answer?,00:02:16
ykkdogv,18,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:24
ykkdogv,19,tutor,Uh-huh. And what would you do next?,00:02:32
ykkdogv,20,student,6?,00:02:40
ykkdogv,21,tutor,What do you notice about these two numbers?,00:02:48
ykkdogv,22,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:56
ykkdogv,23,tutor,Can you talk me through how you got that answer?,00:03:04
ykkdogv,24,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:03:12
ykkdogv,25,tutor,"Good thinking. Now, is that answer reasonable?",00:03:20
ykkdogv,26,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:03:28
ykkdogv,27,tutor,So let me ask you first. Do you know what a fact family is?,00:03:36
ykkdogv,28,student,I'm not sure. Is it because 10 has one zero?,00:03:44
ykkdogv,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
ykkdogv,30,student,Maybe I should compare them as decimals first.,00:04:00
ykkdogv,31,tutor,Let's try a similar one. What is 30 times 4?,00:04:08
ykkdogv,32,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:16
ykkdogv,33,tutor,What do you notice about these two numbers?,00:04:24
ykkdogv,34,student,"I would divide it by 100, so the answer is 3.45.",00:04:32
ykkdogv,35,tutor,What do you notice about these two numbers?,00:04:40
ykkdogv,36,student,I think we need to make the bottom numbers the same before we add.,00:04:48
ykkdogv,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
ykkdogv,38,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:04
ykkdogv,39,tutor,Let's try a similar one. What is 30 times 4?,00:05:12
ykkdogv,40,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:05:20
ykkdogv,41,tutor,Uh-huh. And what would you do next?,00:05:28
ykkdogv,42,student,I'm not sure. Is it because 10 has one zero?,00:05:36
ykkdogv,43,tutor,What do you notice about these two numbers?,00:05:44
ykkdogv,44,student,I'm not sure. Is it because 10 has one zero?,00:05:52
ykkdogv,45,tutor,Can you talk me through how you got that answer?,00:06:00
ykkdogv,46,student,Is it 4?,00:06:08
ykkdogv,47,tutor,Let's try a similar one. What is 30 times 4?,00:06:16
ykkdogv,48,student,"I would divide it by 100, so the answer is 3.45.",00:06:24
ykkdogv,49,tutor,What do you notice about these two numbers?,00:06:32
ykkdogv,50,student,I think we need to make the bottom numbers the same before we add.,00:06:40
ykkdogv,51,tutor,"Good thinking. Now, is that answer reasonable?",00:06:48
ykkdogv,52,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:56
ykkdogv,53,tutor,Let's try a similar one. What is 30 times 4?,00:07:04
ykkdogv,54,student,6?,00:07:12
ykkdogv,55,tutor,"Good thinking. Now, is that answer reasonable?",00:07:20
ykkdogv,56,student,Half?,00:07:28
ykkdogv,57,tutor,What do you notice about these two numbers?,00:07:36
ykkdogv,58,student,75.,00:07:44
ykkdogv,59,tutor,"Good thinking. Now, is that answer reasonable?",00:07:52
ykkdogv,60,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:08:00
ykkdogv,61,tutor,What do you notice about these two numbers?,00:08:08
ykkdogv,62,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:08:16
ykkdogv,63,tutor,What do you notice about these two numbers?,00:08:24
ykkdogv,64,student,I think we need to make the bottom numbers the same before we add.,00:08:32
ykkdogv,65,tutor,What do you notice about these two numbers?,00:08:40
ykkdogv,66,student,Maybe I should compare them as decimals first.,00:08:48
ykkdogv,67,tutor,Can you talk me through how you got that answer?,00:08:56
ykkdogv,68,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:09:04
ykkdogv,69,tutor,Uh-huh. And what would you do next?,00:09:12
ykkdogv,70,student,Okay,00:09:20
ykkdogv,71,tutor,Let's try a similar one. What is 30 times 4?,00:09:28
ykkdogv,72,student,"I would divide it by 100, so the answer is 3.45.",00:09:36
ykkdogv,73,tutor,What do you notice about these two numbers?,00:09:44
ykkdogv,74,student,I'm not sure. Is it because 10 has one zero?,00:09:52
ykkdogv,75,tutor,Let's try a similar one. What is 30 times 4?,00:10:00
ykkdogv,76,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:10:08
ykkdogv,77,tutor,What do you notice about these two numbers?,00:10:16
ykkdogv,78,student,Maybe I should compare them as decimals first.,00:10:24
ykkdogv,79,tutor,Uh-huh. And what would you do next?,00:10:32
ykkdogv,80,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:10:40
ykkdogv,81,tutor,So let me ask you first. Do you know what a fact family is?,00:10:48
