session_id,utterance_id,role,content,timestamp
zrsfqsc,0,background,[unclear],00:00:00
zrsfqsc,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
zrsfqsc,2,student,"Yes, I think so.",00:00:16
zrsfqsc,3,tutor,Let's try a similar one. What is 30 times 4?,00:00:24
zrsfqsc,4,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:00:32
zrsfqsc,5,tutor,Let's try a similar one. What is 30 times 4?,00:00:40
zrsfqsc,6,student,I think we need to make the bottom numbers the same before we add.,00:00:48
zrsfqsc,7,tutor,So let me ask you first. Do you know what a fact family is?,00:00:56
zrsfqsc,8,student,"I would divide it by 100, so the answer is 3.45.",00:01:04
zrsfqsc,9,tutor,Uh-huh. And what would you do next?,00:01:12
zrsfqsc,10,student,I think we need to make the bottom numbers the same before we add.,00:01:20
zrsfqsc,11,tutor,Uh-huh. And what would you do next?,00:01:28
zrsfqsc,12,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:36
zrsfqsc,13,tutor,Can you talk me through how you got that answer?,00:01:44
zrsfqsc,14,student,"I would divide it by 100, so the answer is 3.45.",00:01:52
zrsfqsc,15,tutor,"Good thinking. Now, is that answer reasonable?",00:02:00
zrsfqsc,16,student,I'm not sure. Is it because 10 has one zero?,00:02:08
zrsfqsc,17,tutor,Can you talk me through how you got that answer?,00:02:16
zrsfqsc,18,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:02:24
zrsfqsc,19,tutor,"Good thinking. Now, is that answer reasonable?",00:02:32
zrsfqsc,20,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:40
zrsfqsc,21,tutor,Let's try a similar one. What is 30 times 4?,00:02:48
zrsfqsc,22,student,Okay,00:02:56
zrsfqsc,23,tutor,Uh-huh. And what would you do next?,00:03:04
zrsfqsc,24,student,Is it 4?,00:03:12
zrsfqsc,25,tutor,"Good thinking. Now, is that answer reasonable?",00:03:20
zrsfqsc,26,student,I think we need to make the bottom numbers the same before we add.,00:03:28
zrsfqsc,27,tutor,Remember what we said about the denominator. What happens here?,00:03:36
zrsfqsc,28,student,Maybe I should compare them as decimals first.,00:03:44
zrsfqsc,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
zrsfqsc,30,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:00
zrsfqsc,31,tutor,Let's try a similar one. What is 30 times 4?,00:04:08
zrsfqsc,32,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:16
zrsfqsc,33,tutor,Let's try a similar one. What is 30 times 4?,00:04:24
zrsfqsc,34,student,75.,00:04:32
