session_id,utterance_id,role,content,timestamp
rwcqwan,0,background,[unclear],00:00:00
rwcqwan,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
rwcqwan,2,student,"Yes, I think so.",00:00:16
rwcqwan,3,tutor,What do you notice about these two numbers?,00:00:24
rwcqwan,4,student,12.,00:00:32
rwcqwan,5,tutor,What do you notice about these two numbers?,00:00:40
rwcqwan,6,student,Half?,00:00:48
rwcqwan,7,tutor,Uh-huh. And what would you do next?,00:00:56
rwcqwan,8,student,I'm not sure. Is it because 10 has one zero?,00:01:04
rwcqwan,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
rwcqwan,10,student,Yes,00:01:20
rwcqwan,11,tutor,"Good thinking. Now, is that answer reasonable?",00:01:28
rwcqwan,12,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:36
rwcqwan,13,tutor,"Good thinking. Now, is that answer reasonable?",00:01:44
rwcqwan,14,student,12.,00:01:52
rwcqwan,15,tutor,Can you talk me through how you got that answer?,00:02:00
rwcqwan,16,student,Maybe I should compare them as decimals first.,00:02:08
rwcqwan,17,tutor,Uh-huh. And what would you do next?,00:02:16
rwcqwan,18,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:02:24
rwcqwan,19,tutor,Can you talk me through how you got that answer?,00:02:32
rwcqwan,20,student,"I would divide it by 100, so the answer is 3.45.",00:02:40
rwcqwan,21,tutor,Can you talk me through how you got that answer?,00:02:48
rwcqwan,22,student,6?,00:02:56
rwcqwan,23,tutor,Can you talk me through how you got that answer?,00:03:04
rwcqwan,24,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:12
rwcqwan,25,tutor,What do you notice about these two numbers?,00:03:20
rwcqwan,26,student,I'm not sure. Is it because 10 has one zero?,00:03:28
rwcqwan,27,tutor,"Good thinking. Now, is that answer reasonable?",00:03:36
rwcqwan,28,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:44
rwcqwan,29,tutor,Can you talk me through how you got that answer?,00:03:52
rwcqwan,30,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:04:00
rwcqwan,31,tutor,"Good thinking. Now, is that answer reasonable?",00:04:08
rwcqwan,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
rwcqwan,33,tutor,"Good thinking. Now, is that answer reasonable?",00:04:24
rwcqwan,34,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:32
rwcqwan,35,tutor,Can you talk me through how you got that answer?,00:04:40
rwcqwan,36,student,12.,00:04:48
rwcqwan,37,tutor,So let me ask you first. Do you know what a fact family is?,00:04:56
rwcqwan,38,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:05:04
rwcqwan,39,tutor,Remember what we said about the denominator. What happens here?,00:05:12
rwcqwan,40,student,I'm not sure. Is it because 10 has one zero?,00:05:20
rwcqwan,41,tutor,Can you talk me through how you got that answer?,00:05:28
rwcqwan,42,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:36
rwcqwan,43,tutor,So let me ask you first. Do you know what a fact family is?,00:05:44
rwcqwan,44,student,Yes,00:05:52
rwcqwan,45,tutor,What do you notice about these two numbers?,00:06:00
rwcqwan,46,student,Yes,00:06:08
rwcqwan,47,tutor,Let's try a similar one. What is 30 times 4?,00:06:16
rwcqwan,48,student,"I would divide it by 100, so the answer is 3.45.",00:06:24
rwcqwan,49,tutor,Let's try a similar one. What is 30 times 4?,00:06:32
rwcqwan,50,student,I think we need to make the bottom numbers the same before we add.,00:06:40
rwcqwan,51,tutor,"Good thinking. Now, is that answer reasonable?",00:06:48
rwcqwan,52,student,300?,00:06:56
rwcqwan,53,tutor,Uh-huh. And what would you do next?,00:07:04
rwcqwan,54,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:07:12
