session_id,utterance_id,role,content,timestamp
yerfimj,0,background,[unclear],00:00:00
yerfimj,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
yerfimj,2,student,"Yes, I think so.",00:00:16
yerfimj,3,tutor,What do you notice about these two numbers?,00:00:24
yerfimj,4,student,I'm not sure. Is it because 10 has one zero?,00:00:32
yerfimj,5,tutor,Uh-huh. And what would you do next?,00:00:40
yerfimj,6,student,I think we need to make the bottom numbers the same before we add.,00:00:48
yerfimj,7,tutor,"Good thinking. Now, is that answer reasonable?",00:00:56
yerfimj,8,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:04
yerfimj,9,tutor,"Good thinking. Now, is that answer reasonable?",00:01:12
yerfimj,10,student,I'm not sure. Is it because 10 has one zero?,00:01:20
yerfimj,11,tutor,What do you notice about these two numbers?,00:01:28
yerfimj,12,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:01:36
yerfimj,13,tutor,Uh-huh. And what would you do next?,00:01:44
yerfimj,14,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:52
yerfimj,15,tutor,Let's try a similar one. What is 30 times 4?,00:02:00
yerfimj,16,student,Maybe I should compare them as decimals first.,00:02:08
yerfimj,17,tutor,Uh-huh. And what would you do next?,00:02:16
yerfimj,18,student,I think we need to make the bottom numbers the same before we add.,00:02:24
yerfimj,19,tutor,Remember what we said about the denominator. What happens here?,00:02:32
yerfimj,20,student,I'm not sure. Is it because 10 has one zero?,00:02:40
yerfimj,21,tutor,What do you notice about these two numbers?,00:02:48
yerfimj,22,student,I think we need to make the bottom numbers the same before we add.,00:02:56
yerfimj,23,tutor,"Good thinking. Now, is that answer reasonable?",00:03:04
yerfimj,24,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:12
yerfimj,25,tutor,Uh-huh. And what would you do next?,00:03:20
yerfimj,26,student,Maybe I should compare them as decimals first.,00:03:28
yerfimj,27,tutor,Uh-huh. And what would you do next?,00:03:36
yerfimj,28,student,Yes,00:03:44
yerfimj,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
yerfimj,30,student,6?,00:04:00
yerfimj,31,tutor,"Good thinking. Now, is that answer reasonable?",00:04:08
yerfimj,32,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:16
yerfimj,33,tutor,Remember what we said about the denominator. What happens here?,00:04:24
yerfimj,34,student,I think we need to make the bottom numbers the same before we add.,00:04:32
yerfimj,35,tutor,Let's try a similar one. What is 30 times 4?,00:04:40
yerfimj,36,student,"I would divide it by 100, so the answer is 3.45.",00:04:48
yerfimj,37,tutor,"Good thinking. Now, is that answer reasonable?",00:04:56
yerfimj,38,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:05:04
yerfimj,39,tutor,Let's try a similar one. What is 30 times 4?,00:05:12
yerfimj,40,student,I think we need to make the bottom numbers the same before we add.,00:05:20
yerfimj,41,tutor,Uh-huh. And what would you do next?,00:05:28
yerfimj,42,student,Maybe I should compare them as decimals first.,00:05:36
yerfimj,43,tutor,Uh-huh. And what would you do next?,00:05:44
yerfimj,44,student,No,00:05:52
yerfimj,45,tutor,What do you notice about these two numbers?,00:06:00
yerfimj,46,student,Maybe I should compare them as decimals first.,00:06:08
yerfimj,47,tutor,Let's try a similar one. What is 30 times 4?,00:06:16
yerfimj,48,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:06:24
yerfimj,49,tutor,Remember what we said about the denominator. What happens here?,00:06:32
yerfimj,50,student,I think we need to make the bottom numbers the same before we add.,00:06:40
yerfimj,51,tutor,Let's try a similar one. What is 30 times 4?,00:06:48
yerfimj,52,student,Maybe I should compare them as decimals first.,00:06:56
yerfimj,53,tutor,Can you talk me through how you got that answer?,00:07:04
yerfimj,54,student,Is it 4?,00:07:12
yerfimj,55,tutor,"Good thinking. Now, is that answer reasonable?",00:07:20
yerfimj,56,student,Maybe I should compare them as decimals first.,00:07:28
yerfimj,57,tutor,Uh-huh. And what would you do next?,00:07:36
yerfimj,58,student,I think we need to make the bottom numbers the same before we add.,00:07:44
yerfimj,59,tutor,Remember what we said about the denominator. What happens here?,00:07:52
yerfimj,60,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:08:00
yerfimj,61,tutor,"Good thinking. Now, is that answer reasonable?",00:08:08
yerfimj,62,student,"I would divide it by 100, so the answer is 3.45.",00:08:16
yerfimj,63,tutor,So let me ask you first. Do you know what a fact family is?,00:08:24
yerfimj,64,student,I'm not sure. Is it because 10 has one zero?,00:08:32
yerfimj,65,tutor,Remember what we said about the denominator. What happens here?,00:08:40
