session_id,utterance_id,role,content,timestamp
imzpkdy,0,background,[unclear],00:00:00
imzpkdy,1,tutor,Good afternoon! Today we are going to look at a new topic.,00:00:08
imzpkdy,2,student,"Yes, I think so.",00:00:16
imzpkdy,3,tutor,Remember what we said about the denominator. What happens here?,00:00:24
imzpkdy,4,student,Is it 4?,00:00:32
imzpkdy,5,tutor,"Good thinking. Now, is that answer reasonable?",00:00:40
imzpkdy,6,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:00:48
imzpkdy,7,tutor,Can you talk me through how you got that answer?,00:00:56
imzpkdy,8,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:04
imzpkdy,9,tutor,Uh-huh. And what would you do next?,00:01:12
imzpkdy,10,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:01:20
imzpkdy,11,tutor,Let's try a similar one. What is 30 times 4?,00:01:28
imzpkdy,12,student,"I would divide it by 100, so the answer is 3.45.",00:01:36
imzpkdy,13,tutor,What do you notice about these two numbers?,00:01:44
imzpkdy,14,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:01:52
imzpkdy,15,tutor,What do you notice about these two numbers?,00:02:00
imzpkdy,16,student,"I would divide it by 100, so the answer is 3.45.",00:02:08
imzpkdy,17,tutor,Remember what we said about the denominator. What happens here?,00:02:16
imzpkdy,18,student,"I would divide it by 100, so the answer is 3.45.",00:02:24
imzpkdy,19,tutor,"Good thinking. Now, is that answer reasonable?",00:02:32
imzpkdy,20,student,I'm not sure. Is it because 10 has one zero?,00:02:40
imzpkdy,21,tutor,Remember what we said about the denominator. What happens here?,00:02:48
imzpkdy,22,student,I think we need to make the bottom numbers the same before we add.,00:02:56
imzpkdy,23,tutor,Can you talk me through how you got that answer?,00:03:04
imzpkdy,24,student,I think we need to make the bottom numbers the same before we add.,00:03:12
imzpkdy,25,tutor,What do you notice about these two numbers?,00:03:20
imzpkdy,26,student,Half?,00:03:28
imzpkdy,27,tutor,Uh-huh. And what would you do next?,00:03:36
imzpkdy,28,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:03:44
imzpkdy,29,tutor,"Good thinking. Now, is that answer reasonable?",00:03:52
imzpkdy,30,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:00
imzpkdy,31,tutor,Uh-huh. And what would you do next?,00:04:08
imzpkdy,32,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:04:16
imzpkdy,33,tutor,Remember what we said about the denominator. What happens here?,00:04:24
imzpkdy,34,student,Yes,00:04:32
imzpkdy,35,tutor,Can you talk me through how you got that answer?,00:04:40
imzpkdy,36,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:04:48
imzpkdy,37,tutor,Uh-huh. And what would you do next?,00:04:56
imzpkdy,38,student,Maybe I should compare them as decimals first.,00:05:04
imzpkdy,39,tutor,Can you talk me through how you got that answer?,00:05:12
imzpkdy,40,student,I think we need to make the bottom numbers the same before we add.,00:05:20
imzpkdy,41,tutor,What do you notice about these two numbers?,00:05:28
imzpkdy,42,student,12.,00:05:36
imzpkdy,43,tutor,"Good thinking. Now, is that answer reasonable?",00:05:44
imzpkdy,44,student,Maybe I should compare them as decimals first.,00:05:52
imzpkdy,45,tutor,Let's try a similar one. What is 30 times 4?,00:06:00
imzpkdy,46,student,I think we need to make the bottom numbers the same before we add.,00:06:08
imzpkdy,47,tutor,Uh-huh. And what would you do next?,00:06:16
imzpkdy,48,student,I'm not sure. Is it because 10 has one zero?,00:06:24
imzpkdy,49,tutor,What do you notice about these two numbers?,00:06:32
imzpkdy,50,student,"I would divide it by 100, so the answer is 3.45.",00:06:40
imzpkdy,51,tutor,What do you notice about these two numbers?,00:06:48
imzpkdy,52,student,I think we need to make the bottom numbers the same before we add.,00:06:56
imzpkdy,53,tutor,Can you talk me through how you got that answer?,00:07:04
imzpkdy,54,student,I think we need to make the bottom numbers the same before we add.,00:07:12
imzpkdy,55,tutor,So let me ask you first. Do you know what a fact family is?,00:07:20
imzpkdy,56,student,12.,00:07:28
imzpkdy,57,tutor,Let's try a similar one. What is 30 times 4?,00:07:36
imzpkdy,58,student,I'm not sure. Is it because 10 has one zero?,00:07:44
imzpkdy,59,tutor,What do you notice about these two numbers?,00:07:52
imzpkdy,60,student,I think we need to make the bottom numbers the same before we add.,00:08:00
imzpkdy,61,tutor,"Good thinking. Now, is that answer reasonable?",00:08:08
imzpkdy,62,student,No,00:08:16
imzpkdy,63,tutor,Can you talk me through how you got that answer?,00:08:24
imzpkdy,64,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:08:32
imzpkdy,65,tutor,Let's try a similar one. What is 30 times 4?,00:08:40
imzpkdy,66,student,I'm not sure. Is it because 10 has one zero?,00:08:48
imzpkdy,67,tutor,So let me ask you first. Do you know what a fact family is?,00:08:56
imzpkdy,68,student,"I would divide it by 100, so the answer is 3.45.",00:09:04
imzpkdy,69,tutor,Uh-huh. And what would you do next?,00:09:12
imzpkdy,70,student,300?,00:09:20
imzpkdy,71,tutor,"Good thinking. Now, is that answer reasonable?",00:09:28
imzpkdy,72,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:09:36
imzpkdy,73,tutor,Can you talk me through how you got that answer?,00:09:44
imzpkdy,74,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:09:52
imzpkdy,75,tutor,Let's try a similar one. What is 30 times 4?,00:10:00
imzpkdy,76,student,I'm not sure. Is it because 10 has one zero?,00:10:08
imzpkdy,77,tutor,Uh-huh. And what would you do next?,00:10:16
imzpkdy,78,student,I think we need to make the bottom numbers the same before we add.,00:10:24
imzpkdy,79,tutor,So let me ask you first. Do you know what a fact family is?,00:10:32
imzpkdy,80,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:10:40
imzpkdy,81,tutor,What do you notice about these two numbers?,00:10:48
imzpkdy,82,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:10:56
imzpkdy,83,tutor,So let me ask you first. Do you know what a fact family is?,00:11:04
imzpkdy,84,student,Maybe I should compare them as decimals first.,00:11:12
imzpkdy,85,tutor,What do you notice about these two numbers?,00:11:20
imzpkdy,86,student,"I would divide it by 100, so the answer is 3.45.",00:11:28
imzpkdy,87,tutor,"Good thinking. Now, is that answer reasonable?",00:11:36
imzpkdy,88,student,I think we need to make the bottom numbers the same before we add.,00:11:44
imzpkdy,89,tutor,Let's try a similar one. What is 30 times 4?,00:11:52
imzpkdy,90,student,Maybe I should compare them as decimals first.,00:12:00
imzpkdy,91,tutor,"Good thinking. Now, is that answer reasonable?",00:12:08
imzpkdy,92,student,I'm not sure. Is it because 10 has one zero?,00:12:16
imzpkdy,93,tutor,Let's try a similar one. What is 30 times 4?,00:12:24
imzpkdy,94,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:12:32
imzpkdy,95,tutor,Uh-huh. And what would you do next?,00:12:40
imzpkdy,96,student,Maybe I should compare them as decimals first.,00:12:48
imzpkdy,97,tutor,So let me ask you first. Do you know what a fact family is?,00:12:56
imzpkdy,98,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:13:04
imzpkdy,99,tutor,What do you notice about these two numbers?,00:13:12
imzpkdy,100,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:13:20
imzpkdy,101,tutor,Uh-huh. And what would you do next?,00:13:28
imzpkdy,102,student,"I would divide it by 100, so the answer is 3.45.",00:13:36
imzpkdy,103,tutor,"Good thinking. Now, is that answer reasonable?",00:13:44
imzpkdy,104,student,I'm not sure. Is it because 10 has one zero?,00:13:52
imzpkdy,105,tutor,"Good thinking. Now, is that answer reasonable?",00:14:00
imzpkdy,106,student,"I would divide it by 100, so the answer is 3.45.",00:14:08
imzpkdy,107,tutor,Uh-huh. And what would you do next?,00:14:16
imzpkdy,108,student,I think we need to make the bottom numbers the same before we add.,00:14:24
imzpkdy,109,tutor,What do you notice about these two numbers?,00:14:32
imzpkdy,110,student,I'm not sure. Is it because 10 has one zero?,00:14:40
imzpkdy,111,tutor,Can you talk me through how you got that answer?,00:14:48
imzpkdy,112,student,Maybe I should compare them as decimals first.,00:14:56
imzpkdy,113,tutor,"Good thinking. Now, is that answer reasonable?",00:15:04
imzpkdy,114,student,300?,00:15:12
imzpkdy,115,tutor,So let me ask you first. Do you know what a fact family is?,00:15:20
imzpkdy,116,student,I think we need to make the bottom numbers the same before we add.,00:15:28
imzpkdy,117,tutor,Uh-huh. And what would you do next?,00:15:36
imzpkdy,118,student,I'm not sure. Is it because 10 has one zero?,00:15:44
imzpkdy,119,tutor,So let me ask you first. Do you know what a fact family is?,00:15:52
imzpkdy,120,student,"I would divide it by 100, so the answer is 3.45.",00:16:00
imzpkdy,121,tutor,Remember what we said about the denominator. What happens here?,00:16:08
imzpkdy,122,student,"I would divide it by 100, so the answer is 3.45.",00:16:16
imzpkdy,123,tutor,Remember what we said about the denominator. What happens here?,00:16:24
imzpkdy,124,student,I'm not sure. Is it because 10 has one zero?,00:16:32
imzpkdy,125,tutor,Can you talk me through how you got that answer?,00:16:40
imzpkdy,126,student,75.,00:16:48
imzpkdy,127,tutor,What do you notice about these two numbers?,00:16:56
imzpkdy,128,student,No,00:17:04
imzpkdy,129,tutor,Uh-huh. And what would you do next?,00:17:12
imzpkdy,130,student,No,00:17:20
imzpkdy,131,tutor,So let me ask you first. Do you know what a fact family is?,00:17:28
imzpkdy,132,student,"I would divide it by 100, so the answer is 3.45.",00:17:36
imzpkdy,133,tutor,Uh-huh. And what would you do next?,00:17:44
imzpkdy,134,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:17:52
imzpkdy,135,tutor,What do you notice about these two numbers?,00:18:00
imzpkdy,136,student,Okay,00:18:08
imzpkdy,137,tutor,"Good thinking. Now, is that answer reasonable?",00:18:16
imzpkdy,138,student,"Hmm, the 4 is in the tens column so it means 40 really.",00:18:24
imzpkdy,139,tutor,Uh-huh. And what would you do next?,00:18:32
imzpkdy,140,student,I think we need to make the bottom numbers the same before we add.,00:18:40
imzpkdy,141,tutor,So let me ask you first. Do you know what a fact family is?,00:18:48
imzpkdy,142,student,Maybe I should compare them as decimals first.,00:18:56
imzpkdy,143,tutor,So let me ask you first. Do you know what a fact family is?,00:19:04
imzpkdy,144,student,I'm not sure. Is it because 10 has one zero?,00:19:12
imzpkdy,145,tutor,Can you talk me through how you got that answer?,00:19:20
imzpkdy,146,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:19:28
imzpkdy,147,tutor,What do you notice about these two numbers?,00:19:36
imzpkdy,148,student,Okay,00:19:44
imzpkdy,149,tutor,Remember what we said about the denominator. What happens here?,00:19:52
imzpkdy,150,student,I'm not sure. Is it because 10 has one zero?,00:20:00
imzpkdy,151,tutor,What do you notice about these two numbers?,00:20:08
imzpkdy,152,student,Maybe I should compare them as decimals first.,00:20:16
imzpkdy,153,tutor,Uh-huh. And what would you do next?,00:20:24
imzpkdy,154,student,"I would divide it by 100, so the answer is 3.45.",00:20:32
imzpkdy,155,tutor,Remember what we said about the denominator. What happens here?,00:20:40
imzpkdy,156,student,Maybe I should compare them as decimals first.,00:20:48
imzpkdy,157,tutor,Let's try a similar one. What is 30 times 4?,00:20:56
imzpkdy,158,student,Maybe I should compare them as decimals first.,00:21:04
imzpkdy,159,tutor,Can you talk me through how you got that answer?,00:21:12
imzpkdy,160,student,"I would divide it by 100, so the answer is 3.45.",00:21:20
imzpkdy,161,tutor,So let me ask you first. Do you know what a fact family is?,00:21:28
imzpkdy,162,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:21:36
imzpkdy,163,tutor,What do you notice about these two numbers?,00:21:44
imzpkdy,164,student,I'm not sure. Is it because 10 has one zero?,00:21:52
imzpkdy,165,tutor,Uh-huh. And what would you do next?,00:22:00
imzpkdy,166,student,No,00:22:08
imzpkdy,167,tutor,So let me ask you first. Do you know what a fact family is?,00:22:16
imzpkdy,168,student,Is it 4?,00:22:24
imzpkdy,169,tutor,Can you talk me through how you got that answer?,00:22:32
imzpkdy,170,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:22:40
imzpkdy,171,tutor,Can you talk me through how you got that answer?,00:22:48
imzpkdy,172,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:22:56
imzpkdy,173,tutor,Remember what we said about the denominator. What happens here?,00:23:04
imzpkdy,174,student,Half?,00:23:12
imzpkdy,175,tutor,Remember what we said about the denominator. What happens here?,00:23:20
imzpkdy,176,student,12.,00:23:28
imzpkdy,177,tutor,Uh-huh. And what would you do next?,00:23:36
imzpkdy,178,student,6?,00:23:44
imzpkdy,179,tutor,What do you notice about these two numbers?,00:23:52
imzpkdy,180,student,I'm not sure. Is it because 10 has one zero?,00:24:00
imzpkdy,181,tutor,"Good thinking. Now, is that answer reasonable?",00:24:08
imzpkdy,182,student,Maybe I should compare them as decimals first.,00:24:16
imzpkdy,183,tutor,Uh-huh. And what would you do next?,00:24:24
imzpkdy,184,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:24:32
imzpkdy,185,tutor,What do you notice about these two numbers?,00:24:40
imzpkdy,186,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:24:48
imzpkdy,187,tutor,Let's try a similar one. What is 30 times 4?,00:24:56
imzpkdy,188,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:25:04
imzpkdy,189,tutor,Can you talk me through how you got that answer?,00:25:12
imzpkdy,190,student,I think we need to make the bottom numbers the same before we add.,00:25:20
imzpkdy,191,tutor,"Good thinking. Now, is that answer reasonable?",00:25:28
imzpkdy,192,student,"I would divide it by 100, so the answer is 3.45.",00:25:36
imzpkdy,193,tutor,So let me ask you first. Do you know what a fact family is?,00:25:44
imzpkdy,194,student,I think we need to make the bottom numbers the same before we add.,00:25:52
imzpkdy,195,tutor,So let me ask you first. Do you know what a fact family is?,00:26:00
imzpkdy,196,student,"Wait, wait. So if I'm adding 25 onto it, then it becomes 95?",00:26:08
imzpkdy,197,tutor,Can you talk me through how you got that answer?,00:26:16
imzpkdy,198,student,6?,00:26:24
imzpkdy,199,tutor,Remember what we said about the denominator. What happens here?,00:26:32
imzpkdy,200,student,I think we need to make the bottom numbers the same before we add.,00:26:40
imzpkdy,201,tutor,Remember what we said about the denominator. What happens here?,00:26:48
imzpkdy,202,student,Okay,00:26:56
imzpkdy,203,tutor,Can you talk me through how you got that answer?,00:27:04
imzpkdy,204,student,12.,00:27:12
imzpkdy,205,tutor,Can you talk me through how you got that answer?,00:27:20
imzpkdy,206,student,"I would divide it by 100, so the answer is 3.45.",00:27:28
imzpkdy,207,tutor,What do you notice about these two numbers?,00:27:36
imzpkdy,208,student,I think we need to make the bottom numbers the same before we add.,00:27:44
imzpkdy,209,tutor,So let me ask you first. Do you know what a fact family is?,00:27:52
imzpkdy,210,student,75.,00:28:00
imzpkdy,211,tutor,Let's try a similar one. What is 30 times 4?,00:28:08
imzpkdy,212,student,"So 2000 plus 725 would be 2725, and then I take away 25 to get 2700.",00:28:16
imzpkdy,213,tutor,Remember what we said about the denominator. What happens here?,00:28:24
imzpkdy,214,student,Maybe I should compare them as decimals first.,00:28:32
imzpkdy,215,tutor,Let's try a similar one. What is 30 times 4?,00:28:40
imzpkdy,216,student,"I would divide it by 100, so the answer is 3.45.",00:28:48
